,AMAZON,NEW,USED,RATING,COUNT_REVIEWS,SALES,COUNT_NEW,BUY_BOX_SHIPPING,LISTPRICE,NEW_FBA
2024-10-19 14:58:00-04:00,6.99,6.99,,4.8,46342.0,74.0,1.0,6.99,6.99,6.99
2024-10-19 20:22:00-04:00,6.99,6.99,,4.8,46342.0,77.0,1.0,6.99,6.99,6.99
2024-10-19 22:24:00-04:00,6.99,6.99,,4.8,46342.0,79.0,1.0,6.99,6.99,6.99
2024-10-19 23:44:00-04:00,6.99,6.99,,4.8,46342.0,75.0,1.0,6.99,6.99,6.99
2024-10-20 03:48:00-04:00,6.99,6.99,,4.8,46342.0,78.0,1.0,6.99,6.99,6.99
2024-10-20 05:48:00-04:00,6.99,6.99,,4.8,46343.0,78.0,1.0,6.99,6.99,6.99
2024-10-20 06:38:00-04:00,6.99,6.99,,4.8,46342.0,78.0,1.0,6.99,6.99,6.99
2024-10-20 07:22:00-04:00,6.99,6.99,,4.8,46342.0,79.0,1.0,6.99,6.99,6.99
2024-10-20 07:24:00-04:00,6.99,6.99,,4.8,46346.0,79.0,1.0,6.99,6.99,6.99
2024-10-20 08:14:00-04:00,6.99,6.99,,4.8,46351.0,79.0,1.0,6.99,6.99,6.99
2024-10-20 11:48:00-04:00,6.99,6.99,,4.8,46351.0,85.0,1.0,6.99,6.99,6.99
2024-10-20 14:56:00-04:00,6.99,6.99,,4.8,46350.0,85.0,1.0,6.99,6.99,6.99
2024-10-20 16:30:00-04:00,6.99,6.99,,4.8,46350.0,78.0,1.0,6.99,6.99,6.99
2024-10-20 17:38:00-04:00,6.99,6.99,,4.8,46350.0,85.0,1.0,6.99,6.99,6.99
2024-10-20 19:30:00-04:00,6.99,6.99,,4.8,46350.0,71.0,1.0,6.99,6.99,6.99
2024-10-20 21:42:00-04:00,6.99,6.99,,4.8,46350.0,85.0,1.0,6.99,6.99,6.99
2024-10-20 22:56:00-04:00,6.99,6.99,,4.8,46350.0,71.0,1.0,6.99,6.99,6.99
2024-10-21 01:24:00-04:00,6.99,6.99,,4.8,46349.0,73.0,1.0,6.99,6.99,6.99
2024-10-21 03:04:00-04:00,6.99,6.99,,4.8,46349.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 04:30:00-04:00,6.99,6.99,,4.8,46351.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 04:32:00-04:00,6.99,6.99,,4.8,46349.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 05:26:00-04:00,6.99,6.99,,4.8,46349.0,73.0,1.0,6.99,6.99,6.99
2024-10-21 05:36:00-04:00,6.99,6.99,,4.8,46348.0,73.0,1.0,6.99,6.99,6.99
2024-10-21 06:46:00-04:00,6.99,6.99,,4.8,46348.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 07:20:00-04:00,6.99,6.99,,4.8,46350.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 07:36:00-04:00,6.99,6.99,,4.8,46352.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 08:28:00-04:00,6.99,6.99,,4.8,46348.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 09:42:00-04:00,6.99,6.99,,4.8,46359.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 12:08:00-04:00,6.99,6.99,,4.8,46359.0,80.0,1.0,6.99,6.99,6.99
2024-10-21 15:14:00-04:00,6.99,6.99,,4.8,46359.0,73.0,1.0,6.99,6.99,6.99
2024-10-21 18:24:00-04:00,6.99,6.99,,4.8,46359.0,72.0,1.0,6.99,6.99,6.99
2024-10-21 22:06:00-04:00,6.99,6.99,,4.8,46359.0,69.0,1.0,6.99,6.99,6.99
2024-10-22 00:52:00-04:00,6.99,6.99,,4.8,46360.0,68.0,1.0,6.99,6.99,6.99
2024-10-22 01:18:00-04:00,6.99,6.99,,4.8,46359.0,68.0,1.0,6.99,6.99,6.99
2024-10-22 02:18:00-04:00,6.99,6.99,,4.8,46359.0,70.0,1.0,6.99,6.99,6.99
2024-10-22 06:22:00-04:00,6.99,6.99,,4.8,46359.0,75.0,1.0,6.99,6.99,6.99
2024-10-22 07:08:00-04:00,6.99,6.99,,4.8,46361.0,75.0,1.0,6.99,6.99,6.99
2024-10-22 07:48:00-04:00,6.99,6.99,,4.8,46363.0,75.0,1.0,6.99,6.99,6.99
2024-10-22 08:30:00-04:00,6.99,6.99,,4.8,46367.0,75.0,1.0,6.99,6.99,6.99
2024-10-22 09:16:00-04:00,6.99,6.99,,4.8,46367.0,77.0,1.0,6.99,6.99,6.99
2024-10-22 12:56:00-04:00,6.99,6.99,,4.8,46368.0,79.0,1.0,6.99,6.99,6.99
2024-10-22 15:52:00-04:00,6.99,6.99,,4.8,46368.0,75.0,1.0,6.99,6.99,6.99
2024-10-22 19:02:00-04:00,6.99,6.99,,4.8,46368.0,73.0,1.0,6.99,6.99,6.99
2024-10-22 20:16:00-04:00,6.99,6.99,,4.8,46368.0,74.0,1.0,6.99,6.99,6.99
2024-10-23 01:00:00-04:00,6.99,6.99,,4.8,46368.0,72.0,1.0,6.99,6.99,6.99
2024-10-23 04:16:00-04:00,6.99,6.99,,4.8,46368.0,73.0,1.0,6.99,6.99,6.99
2024-10-23 06:46:00-04:00,6.99,6.99,,4.8,46368.0,77.0,1.0,6.99,6.99,6.99
2024-10-23 06:52:00-04:00,6.99,6.99,,4.8,46371.0,77.0,1.0,6.99,6.99,6.99
2024-10-23 07:14:00-04:00,6.99,6.99,,4.8,46374.0,77.0,1.0,6.99,6.99,6.99
2024-10-23 08:14:00-04:00,6.99,6.99,,4.8,46375.0,81.0,1.0,6.99,6.99,6.99
2024-10-23 10:48:00-04:00,6.99,6.99,,4.8,46375.0,87.0,1.0,6.99,6.99,6.99
2024-10-23 12:12:00-04:00,6.99,6.99,,4.8,46375.0,89.0,1.0,6.99,6.99,6.99
2024-10-23 14:02:00-04:00,6.99,6.99,,4.8,46375.0,83.0,1.0,6.99,6.99,6.99
2024-10-23 17:24:00-04:00,6.99,6.99,,4.8,46375.0,80.0,1.0,6.99,6.99,6.99
2024-10-23 20:54:00-04:00,6.99,6.99,,4.8,46375.0,81.0,1.0,6.99,6.99,6.99
2024-10-23 22:56:00-04:00,6.99,6.99,,4.8,46375.0,79.0,1.0,6.99,6.99,6.99
2024-10-23 23:12:00-04:00,6.99,6.99,,4.8,46376.0,79.0,1.0,6.99,6.99,6.99
2024-10-24 01:56:00-04:00,6.99,6.99,,4.8,46375.0,79.0,1.0,6.99,6.99,6.99
2024-10-24 02:08:00-04:00,6.99,6.99,,4.8,46375.0,78.0,1.0,6.99,6.99,6.99
2024-10-24 03:20:00-04:00,6.99,6.99,,4.8,46374.0,78.0,1.0,6.99,6.99,6.99
2024-10-24 06:48:00-04:00,6.99,6.99,,4.8,46375.0,83.0,1.0,6.99,6.99,6.99
2024-10-24 07:28:00-04:00,6.99,6.99,,4.8,46378.0,83.0,1.0,6.99,6.99,6.99
2024-10-24 07:52:00-04:00,6.99,6.99,,4.8,46379.0,83.0,1.0,6.99,6.99,6.99
2024-10-24 10:10:00-04:00,6.99,6.99,,4.8,46379.0,92.0,1.0,6.99,6.99,6.99
2024-10-24 10:38:00-04:00,6.99,6.99,,4.8,46379.0,85.0,1.0,6.99,6.99,6.99
2024-10-24 13:46:00-04:00,6.99,6.99,,4.8,46379.0,84.0,1.0,6.99,6.99,6.99
2024-10-24 16:52:00-04:00,6.99,6.99,,4.8,46379.0,85.0,1.0,6.99,6.99,6.99
2024-10-24 21:12:00-04:00,6.99,6.99,,4.8,46379.0,80.0,1.0,6.99,6.99,6.99
2024-10-24 23:40:00-04:00,6.99,6.99,,4.8,46379.0,81.0,1.0,6.99,6.99,6.99
2024-10-25 02:46:00-04:00,6.99,6.99,,4.8,46379.0,80.0,1.0,6.99,6.99,6.99
2024-10-25 03:00:00-04:00,6.99,6.99,,4.8,46368.0,80.0,1.0,6.99,6.99,6.99
2024-10-25 03:20:00-04:00,6.99,6.99,,4.8,46379.0,80.0,1.0,6.99,6.99,6.99
2024-10-25 05:52:00-04:00,6.99,6.99,,4.8,46379.0,84.0,1.0,6.99,6.99,6.99
2024-10-25 07:30:00-04:00,6.99,6.99,,4.8,46380.0,84.0,1.0,6.99,6.99,6.99
2024-10-25 07:52:00-04:00,6.99,6.99,,4.8,46384.0,84.0,1.0,6.99,6.99,6.99
2024-10-25 09:52:00-04:00,6.99,6.99,,4.8,46384.0,90.0,1.0,6.99,6.99,6.99
2024-10-25 10:12:00-04:00,6.99,6.99,,4.8,46409.0,90.0,1.0,6.99,6.99,6.99
2024-10-25 10:36:00-04:00,6.99,6.99,,4.8,46445.0,90.0,1.0,6.99,6.99,6.99
2024-10-25 11:12:00-04:00,6.99,6.99,,4.8,46451.0,90.0,1.0,6.99,6.99,6.99
2024-10-25 11:50:00-04:00,6.99,6.99,,4.8,46459.0,90.0,1.0,6.99,6.99,6.99
2024-10-25 12:56:00-04:00,6.99,6.99,,4.8,46461.0,90.0,1.0,6.99,6.99,6.99
2024-10-25 14:36:00-04:00,6.99,6.99,,4.8,46431.0,90.0,1.0,6.99,6.99,6.99
2024-10-25 15:20:00-04:00,6.99,6.99,,4.8,46425.0,87.0,1.0,6.99,6.99,6.99
2024-10-25 20:32:00-04:00,6.99,6.99,,4.8,46425.0,81.0,1.0,6.99,6.99,6.99
2024-10-25 21:46:00-04:00,6.99,6.99,,4.8,46426.0,81.0,1.0,6.99,6.99,6.99
2024-10-26 02:52:00-04:00,6.99,6.99,,4.8,46427.0,81.0,1.0,6.99,6.99,6.99
2024-10-26 03:20:00-04:00,6.99,6.99,,4.8,46427.0,82.0,1.0,6.99,6.99,6.99
2024-10-26 06:28:00-04:00,6.99,6.99,,4.8,46427.0,83.0,1.0,6.99,6.99,6.99
2024-10-26 07:30:00-04:00,6.99,6.99,,4.8,46428.0,83.0,1.0,6.99,6.99,6.99
2024-10-26 08:04:00-04:00,6.99,6.99,,4.8,46433.0,83.0,1.0,6.99,6.99,6.99
2024-10-26 08:16:00-04:00,6.99,6.99,,4.8,46433.0,91.0,1.0,6.99,6.99,6.99
2024-10-26 10:46:00-04:00,6.99,6.99,,4.8,46433.0,92.0,1.0,6.99,6.99,6.99
2024-10-26 12:20:00-04:00,6.99,6.99,,4.8,46433.0,91.0,1.0,6.99,6.99,6.99
2024-10-26 13:44:00-04:00,6.99,6.99,,4.8,46478.0,91.0,1.0,6.99,6.99,6.99
2024-10-26 14:24:00-04:00,6.99,6.99,,4.8,46466.0,91.0,1.0,6.99,6.99,6.99
2024-10-26 17:48:00-04:00,6.99,6.99,,4.8,46438.0,91.0,1.0,6.99,6.99,6.99
2024-10-26 19:52:00-04:00,6.99,6.99,,4.8,46438.0,77.0,1.0,6.99,6.99,6.99
2024-10-26 22:52:00-04:00,6.99,6.99,,4.8,46438.0,73.0,1.0,6.99,6.99,6.99
2024-10-27 02:46:00-04:00,6.99,6.99,,4.8,46438.0,76.0,1.0,6.99,6.99,6.99
2024-10-27 05:02:00-04:00,6.99,6.99,,4.8,46437.0,76.0,1.0,6.99,6.99,6.99
2024-10-27 05:58:00-04:00,6.99,6.99,,4.8,46437.0,87.0,1.0,6.99,6.99,6.99
2024-10-27 07:12:00-04:00,6.99,6.99,,4.8,46439.0,87.0,1.0,6.99,6.99,6.99
2024-10-27 07:46:00-04:00,6.99,6.99,,4.8,46441.0,87.0,1.0,6.99,6.99,6.99
2024-10-27 09:24:00-04:00,6.99,6.99,,4.8,46442.0,87.0,1.0,6.99,6.99,6.99
2024-10-27 10:32:00-04:00,6.99,6.99,,4.8,46442.0,89.0,1.0,6.99,6.99,6.99
2024-10-27 12:08:00-04:00,6.99,6.99,,4.8,46478.0,88.0,1.0,6.99,6.99,6.99
2024-10-27 13:02:00-04:00,6.99,6.99,,4.8,46489.0,88.0,1.0,6.99,6.99,6.99
2024-10-27 13:26:00-04:00,6.99,6.99,,4.8,46492.0,88.0,1.0,6.99,6.99,6.99
2024-10-27 14:14:00-04:00,6.99,6.99,,4.8,46482.0,88.0,1.0,6.99,6.99,6.99
2024-10-27 14:36:00-04:00,6.99,6.99,,4.8,46477.0,88.0,1.0,6.99,6.99,6.99
2024-10-27 15:42:00-04:00,6.99,6.99,,4.8,46477.0,75.0,1.0,6.99,6.99,6.99
2024-10-27 16:26:00-04:00,6.99,6.99,,4.8,46446.0,75.0,1.0,6.99,6.99,6.99
2024-10-27 22:36:00-04:00,6.99,6.99,,4.8,46446.0,76.0,1.0,6.99,6.99,6.99
2024-10-28 00:42:00-04:00,6.99,6.99,,4.8,46446.0,75.0,1.0,6.99,6.99,6.99
2024-10-28 01:08:00-04:00,6.99,6.99,,4.8,46447.0,75.0,1.0,6.99,6.99,6.99
2024-10-28 02:40:00-04:00,6.99,6.99,,4.8,46447.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 02:52:00-04:00,6.99,6.99,,4.8,46448.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 07:40:00-04:00,6.99,6.99,,4.8,46450.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 08:14:00-04:00,6.99,6.99,,4.8,46449.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 10:48:00-04:00,6.99,6.99,,4.8,46488.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 11:08:00-04:00,6.99,6.99,,4.8,46491.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 11:48:00-04:00,6.99,6.99,,4.8,46498.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 14:10:00-04:00,6.99,6.99,,4.8,46485.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 15:00:00-04:00,6.99,6.99,,4.8,46477.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 15:26:00-04:00,6.99,6.99,,4.8,46459.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 15:48:00-04:00,6.99,6.99,,4.8,46448.0,73.0,1.0,6.99,6.99,6.99
2024-10-28 16:00:00-04:00,6.99,6.99,,4.8,46448.0,81.0,1.0,6.99,6.99,6.99
2024-10-28 19:08:00-04:00,6.99,6.99,,4.8,46449.0,81.0,1.0,6.99,6.99,6.99
2024-10-28 21:44:00-04:00,6.99,6.99,,4.8,46449.0,75.0,1.0,6.99,6.99,6.99
2024-10-28 22:40:00-04:00,6.99,6.99,,4.8,46448.0,75.0,1.0,6.99,6.99,6.99
2024-10-29 01:16:00-04:00,6.99,6.99,,4.8,46449.0,75.0,1.0,6.99,6.99,6.99
2024-10-29 01:52:00-04:00,6.99,6.99,,4.8,46449.0,72.0,1.0,6.99,6.99,6.99
2024-10-29 02:08:00-04:00,6.99,6.99,,4.8,46447.0,72.0,1.0,6.99,6.99,6.99
2024-10-29 07:20:00-04:00,6.99,6.99,,4.8,46448.0,72.0,1.0,6.99,6.99,6.99
2024-10-29 07:28:00-04:00,6.99,6.99,,4.8,46448.0,74.0,1.0,6.99,6.99,6.99
2024-10-29 09:12:00-04:00,6.99,6.99,,4.8,46448.0,76.0,1.0,6.99,6.99,6.99
2024-10-29 11:12:00-04:00,6.99,6.99,,4.8,46449.0,76.0,1.0,6.99,6.99,6.99
2024-10-29 12:06:00-04:00,6.99,6.99,,4.8,46470.0,76.0,1.0,6.99,6.99,6.99
2024-10-29 13:20:00-04:00,6.99,6.99,,4.8,46470.0,78.0,1.0,6.99,6.99,6.99
2024-10-29 13:24:00-04:00,6.99,6.99,,4.8,46494.0,78.0,1.0,6.99,6.99,6.99
2024-10-29 13:56:00-04:00,6.99,6.99,,4.8,46500.0,78.0,1.0,6.99,6.99,6.99
2024-10-29 14:16:00-04:00,6.99,6.99,,4.8,46484.0,78.0,1.0,6.99,6.99,6.99
2024-10-29 15:04:00-04:00,6.99,6.99,,4.8,46484.0,75.0,1.0,6.99,6.99,6.99
2024-10-29 15:20:00-04:00,6.99,6.99,,4.8,46453.0,75.0,1.0,6.99,6.99,6.99
2024-10-29 17:30:00-04:00,6.99,6.99,,4.8,46447.0,75.0,1.0,6.99,6.99,6.99
2024-10-29 20:00:00-04:00,6.99,6.99,,4.8,46447.0,71.0,1.0,6.99,6.99,6.99
2024-10-30 01:56:00-04:00,6.99,6.99,,4.8,46447.0,68.0,1.0,6.99,6.99,6.99
2024-10-30 03:40:00-04:00,6.99,6.99,,4.8,46448.0,68.0,1.0,6.99,6.99,6.99
2024-10-30 05:00:00-04:00,6.99,6.99,,4.8,46448.0,70.0,1.0,6.99,6.99,6.99
2024-10-30 07:44:00-04:00,6.99,6.99,,4.8,46453.0,70.0,1.0,6.99,6.99,6.99
2024-10-30 09:44:00-04:00,6.99,6.99,,4.8,46453.0,76.0,1.0,6.99,6.99,6.99
2024-10-30 09:52:00-04:00,6.99,6.99,,4.8,46475.0,76.0,1.0,6.99,6.99,6.99
2024-10-30 10:40:00-04:00,6.99,6.99,,4.8,46499.0,76.0,1.0,6.99,6.99,6.99
2024-10-30 11:00:00-04:00,6.99,6.99,,4.8,46503.0,76.0,1.0,6.99,6.99,6.99
2024-10-30 11:56:00-04:00,6.99,6.99,,4.8,46508.0,76.0,1.0,6.99,6.99,6.99
2024-10-30 14:18:00-04:00,6.99,6.99,,4.8,46495.0,76.0,1.0,6.99,6.99,6.99
2024-10-30 14:26:00-04:00,6.99,6.99,,4.8,46495.0,73.0,1.0,6.99,6.99,6.99
2024-10-30 16:36:00-04:00,6.99,6.99,,4.8,46459.0,73.0,1.0,6.99,6.99,6.99
2024-10-30 17:16:00-04:00,6.99,6.99,,4.8,46459.0,74.0,1.0,6.99,6.99,6.99
2024-10-30 20:10:00-04:00,6.99,6.99,,4.8,46459.0,76.0,1.0,6.99,6.99,6.99
2024-10-30 22:54:00-04:00,6.99,6.99,,4.8,46459.0,74.0,1.0,6.99,6.99,6.99
2024-10-31 00:52:00-04:00,6.99,6.99,,4.8,46459.0,71.0,1.0,6.99,6.99,6.99
2024-10-31 03:20:00-04:00,6.99,6.99,,4.8,46459.0,72.0,1.0,6.99,6.99,6.99
2024-10-31 07:04:00-04:00,6.99,6.99,,4.8,46460.0,76.0,1.0,6.99,6.99,6.99
2024-10-31 07:42:00-04:00,6.99,6.99,,4.8,46462.0,76.0,1.0,6.99,6.99,6.99
2024-10-31 09:24:00-04:00,6.99,6.99,,4.8,46462.0,79.0,1.0,6.99,6.99,6.99
2024-10-31 10:32:00-04:00,6.99,6.99,,4.8,46462.0,84.0,1.0,6.99,6.99,6.99
2024-10-31 11:02:00-04:00,6.99,6.99,,4.8,46488.0,84.0,1.0,6.99,6.99,6.99
2024-10-31 11:20:00-04:00,6.99,6.99,,4.8,46497.0,84.0,1.0,6.99,6.99,6.99
2024-10-31 12:08:00-04:00,6.99,6.99,,4.8,46509.0,84.0,1.0,6.99,6.99,6.99
2024-10-31 12:20:00-04:00,6.99,6.99,,4.8,46509.0,79.0,1.0,6.99,6.99,6.99
2024-10-31 12:58:00-04:00,6.99,6.99,,4.8,46511.0,79.0,1.0,6.99,6.99,6.99
2024-10-31 13:28:00-04:00,6.99,6.99,,4.8,46512.0,79.0,1.0,6.99,6.99,6.99
2024-10-31 16:28:00-04:00,6.99,6.99,,4.8,46459.0,73.0,1.0,6.99,6.99,6.99
2024-10-31 16:40:00-04:00,6.99,6.99,,4.8,46460.0,73.0,1.0,6.99,6.99,6.99
2024-10-31 20:24:00-04:00,6.99,6.99,,4.8,46460.0,74.0,1.0,6.99,6.99,6.99
2024-10-31 21:16:00-04:00,6.99,6.99,,4.8,46461.0,75.0,1.0,6.99,6.99,6.99
2024-10-31 23:48:00-04:00,6.99,6.99,,4.8,46461.0,72.0,1.0,6.99,6.99,6.99
2024-11-01 05:40:00-04:00,6.99,6.99,,4.8,46462.0,72.0,1.0,6.99,6.99,6.99
2024-11-01 07:12:00-04:00,6.99,6.99,,4.8,46465.0,72.0,1.0,6.99,6.99,6.99
2024-11-01 07:20:00-04:00,6.99,6.99,,4.8,46465.0,76.0,1.0,6.99,6.99,6.99
2024-11-01 08:56:00-04:00,6.99,6.99,,4.8,46467.0,76.0,1.0,6.99,6.99,6.99
2024-11-01 10:36:00-04:00,6.99,6.99,,4.8,46503.0,76.0,1.0,6.99,6.99,6.99
2024-11-01 11:20:00-04:00,6.99,6.99,,4.8,46511.0,76.0,1.0,6.99,6.99,6.99
2024-11-01 11:48:00-04:00,6.99,6.99,,4.8,46520.0,76.0,1.0,6.99,6.99,6.99
2024-11-01 13:36:00-04:00,6.99,6.99,,4.8,46519.0,76.0,1.0,6.99,6.99,6.99
2024-11-01 13:50:00-04:00,6.99,6.99,,4.8,46519.0,78.0,1.0,6.99,6.99,6.99
2024-11-01 14:34:00-04:00,6.99,6.99,,4.8,46505.0,78.0,1.0,6.99,6.99,6.99
2024-11-01 14:38:00-04:00,6.99,6.99,,4.8,46498.0,78.0,1.0,6.99,6.99,6.99
2024-11-01 15:28:00-04:00,6.99,6.99,,4.8,46482.0,78.0,1.0,6.99,6.99,6.99
2024-11-01 16:36:00-04:00,6.99,6.99,,4.8,46482.0,73.0,1.0,6.99,6.99,6.99
2024-11-01 17:12:00-04:00,6.99,6.99,,4.8,45414.0,73.0,1.0,6.99,6.99,6.99
2024-11-01 18:24:00-04:00,6.99,6.99,,4.8,45413.0,73.0,1.0,6.99,6.99,6.99
2024-11-01 21:24:00-04:00,6.99,6.99,,4.8,45413.0,72.0,1.0,6.99,6.99,6.99
2024-11-02 01:32:00-04:00,6.99,6.99,,4.8,45413.0,69.0,1.0,6.99,6.99,6.99
2024-11-02 05:48:00-04:00,6.99,6.99,,4.8,45413.0,77.0,1.0,6.99,6.99,6.99
2024-11-02 05:52:00-04:00,6.99,6.99,,4.8,45414.0,77.0,1.0,6.99,6.99,6.99
2024-11-02 08:20:00-04:00,6.99,6.99,,4.8,45415.0,77.0,1.0,6.99,6.99,6.99
2024-11-02 11:56:00-04:00,6.99,6.99,,4.8,45415.0,81.0,1.0,6.99,6.99,6.99
2024-11-02 13:16:00-04:00,6.99,6.99,,4.8,45416.0,81.0,1.0,6.99,6.99,6.99
2024-11-02 14:42:00-04:00,6.99,6.99,,4.8,45416.0,75.0,1.0,6.99,6.99,6.99
2024-11-02 22:14:00-04:00,6.99,6.99,,4.8,45417.0,75.0,1.0,6.99,6.99,6.99
2024-11-02 22:54:00-04:00,6.99,6.99,,4.8,45417.0,71.0,1.0,6.99,6.99,6.99
2024-11-03 01:56:00-05:00,6.99,6.99,,4.8,45417.0,71.0,1.0,6.99,6.99,6.99
2024-11-03 03:48:00-05:00,6.99,6.99,,4.8,45417.0,73.0,1.0,6.99,6.99,6.99
2024-11-03 05:12:00-05:00,6.99,6.99,,4.8,45418.0,73.0,1.0,6.99,6.99,6.99
2024-11-03 06:04:00-05:00,6.99,6.99,,4.8,45417.0,73.0,1.0,6.99,6.99,6.99
2024-11-03 06:06:00-05:00,6.99,6.99,,4.8,45418.0,73.0,1.0,6.99,6.99,6.99
2024-11-03 06:52:00-05:00,6.99,6.99,,4.8,45418.0,75.0,1.0,6.99,6.99,6.99
2024-11-03 07:28:00-05:00,6.99,6.99,,4.8,45422.0,75.0,1.0,6.99,6.99,6.99
2024-11-03 09:52:00-05:00,6.99,6.99,,4.8,45422.0,77.0,1.0,6.99,6.99,6.99
2024-11-03 14:34:00-05:00,6.99,6.99,,4.8,45422.0,76.0,1.0,6.99,6.99,6.99
2024-11-03 17:44:00-05:00,6.99,6.99,,4.8,45422.0,70.0,1.0,6.99,6.99,6.99
2024-11-03 22:28:00-05:00,6.99,6.99,,4.8,45422.0,68.0,1.0,6.99,6.99,6.99
2024-11-04 02:18:00-05:00,6.99,6.99,,4.8,45423.0,68.0,1.0,6.99,6.99,6.99
2024-11-04 04:36:00-05:00,6.99,6.99,,4.8,45423.0,76.0,1.0,6.99,6.99,6.99
2024-11-04 06:20:00-05:00,6.99,6.99,,4.8,45423.0,78.0,1.0,6.99,6.99,6.99
2024-11-04 07:56:00-05:00,6.99,6.99,,4.8,45424.0,78.0,1.0,6.99,6.99,6.99
2024-11-04 12:02:00-05:00,6.99,6.99,,4.8,45424.0,79.0,1.0,6.99,6.99,6.99
2024-11-04 13:14:00-05:00,6.99,6.99,,4.8,45425.0,79.0,1.0,6.99,6.99,6.99
2024-11-04 16:24:00-05:00,6.99,6.99,,4.8,45422.0,79.0,1.0,6.99,6.99,6.99
2024-11-04 16:32:00-05:00,6.99,6.99,,4.8,45425.0,79.0,1.0,6.99,6.99,6.99
2024-11-04 18:14:00-05:00,6.99,6.99,,4.8,45425.0,74.0,1.0,6.99,6.99,6.99
2024-11-04 22:46:00-05:00,6.99,6.99,,4.8,45425.0,75.0,1.0,6.99,6.99,6.99
2024-11-05 00:28:00-05:00,6.99,6.99,,4.8,45425.0,76.0,1.0,6.99,6.99,6.99
2024-11-05 03:08:00-05:00,6.99,6.99,,4.8,45424.0,76.0,1.0,6.99,6.99,6.99
2024-11-05 04:10:00-05:00,6.99,6.99,,4.8,45424.0,77.0,1.0,6.99,6.99,6.99
2024-11-05 05:44:00-05:00,6.99,6.99,,4.8,45424.0,82.0,1.0,6.99,6.99,6.99
2024-11-05 07:02:00-05:00,6.99,6.99,,4.8,45426.0,82.0,1.0,6.99,6.99,6.99
2024-11-05 07:10:00-05:00,6.99,6.99,,4.8,45429.0,82.0,1.0,6.99,6.99,6.99
2024-11-05 11:24:00-05:00,6.99,6.99,,4.8,45428.0,82.0,1.0,6.99,6.99,6.99
2024-11-05 12:18:00-05:00,6.99,6.99,,4.8,45429.0,82.0,1.0,6.99,6.99,6.99
2024-11-05 12:30:00-05:00,6.99,6.99,,4.8,45429.0,87.0,1.0,6.99,6.99,6.99
2024-11-05 14:40:00-05:00,6.99,6.99,,4.8,45429.0,83.0,1.0,6.99,6.99,6.99
2024-11-05 18:28:00-05:00,6.99,6.99,,4.8,45429.0,87.0,1.0,6.99,6.99,6.99
2024-11-05 20:52:00-05:00,6.99,6.99,,4.8,45429.0,86.0,1.0,6.99,6.99,6.99
2024-11-06 03:04:00-05:00,6.99,6.99,,4.8,45429.0,87.0,1.0,6.99,6.99,6.99
2024-11-06 04:26:00-05:00,6.99,6.99,,4.8,45429.0,90.0,1.0,6.99,6.99,6.99
2024-11-06 06:24:00-05:00,6.99,6.99,,4.8,45430.0,90.0,1.0,6.99,6.99,6.99
2024-11-06 07:54:00-05:00,6.99,6.99,,4.8,45431.0,90.0,1.0,6.99,6.99,6.99
2024-11-06 08:56:00-05:00,6.99,6.99,,4.8,45431.0,99.0,1.0,6.99,6.99,6.99
2024-11-06 09:44:00-05:00,6.99,6.99,,4.8,45432.0,99.0,1.0,6.99,6.99,6.99
2024-11-06 11:44:00-05:00,6.99,6.99,,4.8,45432.0,98.0,1.0,6.99,6.99,6.99
2024-11-06 14:28:00-05:00,6.99,6.99,,4.8,45432.0,94.0,1.0,6.99,6.99,6.99
2024-11-06 17:16:00-05:00,6.99,6.99,,4.8,45432.0,93.0,1.0,6.99,6.99,6.99
2024-11-06 19:20:00-05:00,6.99,6.99,,4.8,45433.0,92.0,1.0,6.99,6.99,6.99
2024-11-06 22:26:00-05:00,6.99,6.99,,4.8,45433.0,91.0,1.0,6.99,6.99,6.99
2024-11-07 01:34:00-05:00,6.99,6.99,,4.8,45433.0,92.0,1.0,6.99,6.99,6.99
2024-11-07 03:52:00-05:00,6.99,6.99,,4.8,45433.0,93.0,1.0,6.99,6.99,6.99
2024-11-07 07:28:00-05:00,6.99,6.99,,4.8,45435.0,98.0,1.0,6.99,6.99,6.99
2024-11-07 09:48:00-05:00,6.99,6.99,,4.8,45435.0,99.0,1.0,6.99,6.99,6.99
2024-11-07 13:46:00-05:00,6.99,6.99,,4.8,45435.0,96.0,1.0,6.99,6.99,6.99
2024-11-07 15:24:00-05:00,6.99,6.99,,4.8,45435.0,95.0,1.0,6.99,6.99,6.99
