,AMAZON,NEW,USED,SALES,LISTPRICE,COUNT_NEW,NEW_FBA,BUY_BOX_SHIPPING,COUNT_REVIEWS,RATING
2024-02-04 21:24:00-05:00,,13.99,12.34,735.0,12.99,1.0,13.99,13.99,5408.0,4.8
2024-02-05 01:08:00-05:00,,13.99,12.34,751.0,12.99,1.0,13.99,13.99,5408.0,4.8
2024-02-05 04:36:00-05:00,,13.99,12.34,772.0,12.99,1.0,13.99,13.99,5408.0,4.8
2024-02-05 08:24:00-05:00,,13.99,12.34,772.0,12.99,1.0,13.99,13.99,5409.0,4.8
2024-02-05 08:42:00-05:00,,13.99,12.34,794.0,12.99,1.0,13.99,13.99,5409.0,4.8
2024-02-05 10:20:00-05:00,,13.99,12.34,794.0,12.99,1.0,13.99,13.99,5410.0,4.8
2024-02-05 13:42:00-05:00,,13.99,12.34,813.0,12.99,1.0,13.99,13.99,5410.0,4.8
2024-02-05 14:58:00-05:00,,13.99,12.34,803.0,12.99,1.0,13.99,13.99,5410.0,4.8
2024-02-05 20:34:00-05:00,,13.99,12.34,813.0,12.99,1.0,13.99,13.99,5410.0,4.8
2024-02-06 00:32:00-05:00,,13.99,12.34,807.0,12.99,1.0,13.99,13.99,5410.0,4.8
2024-02-06 01:18:00-05:00,,13.99,12.34,807.0,12.99,1.0,13.99,13.99,5411.0,4.8
2024-02-06 04:48:00-05:00,,13.99,12.34,791.0,12.99,1.0,13.99,13.99,5411.0,4.8
2024-02-06 06:44:00-05:00,,13.99,12.34,791.0,12.99,1.0,13.99,13.99,5412.0,4.8
2024-02-06 07:42:00-05:00,,13.99,12.34,791.0,12.99,1.0,13.99,13.99,5413.0,4.8
2024-02-06 07:44:00-05:00,,13.99,12.34,799.0,12.99,1.0,13.99,13.99,5413.0,4.8
2024-02-06 08:46:00-05:00,,13.99,12.34,799.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-06 10:28:00-05:00,,13.99,12.34,804.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-06 16:04:00-05:00,,13.99,12.34,866.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-06 17:48:00-05:00,,13.99,12.34,786.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-06 21:12:00-05:00,,13.99,12.34,738.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-07 00:06:00-05:00,,13.99,12.34,710.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-07 03:46:00-05:00,,13.99,12.34,710.0,12.99,1.0,13.99,13.99,5418.0,4.8
2024-02-07 05:24:00-05:00,,13.99,12.34,702.0,12.99,1.0,13.99,13.99,5418.0,4.8
2024-02-07 06:52:00-05:00,,13.99,12.34,702.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-07 06:54:00-05:00,,13.99,12.34,700.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-07 10:16:00-05:00,,13.99,12.34,703.0,12.99,1.0,13.99,13.99,5417.0,4.8
2024-02-07 11:00:00-05:00,,13.99,12.34,703.0,12.99,1.0,13.99,13.99,5419.0,4.8
2024-02-07 14:34:00-05:00,,13.99,12.34,732.0,12.99,1.0,13.99,13.99,5419.0,4.8
2024-02-07 19:32:00-05:00,,13.99,12.34,695.0,12.99,1.0,13.99,13.99,5419.0,4.8
2024-02-07 22:06:00-05:00,,13.99,12.34,786.0,12.99,1.0,13.99,13.99,5419.0,4.8
2024-02-07 23:58:00-05:00,,13.99,12.34,785.0,12.99,1.0,13.99,13.99,5419.0,4.8
2024-02-08 04:20:00-05:00,,13.99,12.34,690.0,12.99,1.0,13.99,13.99,5419.0,4.8
2024-02-08 07:34:00-05:00,,13.99,12.34,690.0,12.99,1.0,13.99,13.99,5420.0,4.8
2024-02-08 08:32:00-05:00,,13.99,12.34,690.0,12.99,1.0,13.99,13.99,5423.0,4.8
2024-02-08 12:16:00-05:00,,13.99,12.34,677.0,12.99,1.0,13.99,13.99,5423.0,4.8
2024-02-08 15:38:00-05:00,,13.99,12.34,682.0,12.99,1.0,13.99,13.99,5423.0,4.8
2024-02-08 17:20:00-05:00,,13.99,12.34,702.0,12.99,1.0,13.99,13.99,5423.0,4.8
2024-02-08 20:34:00-05:00,,13.99,12.34,731.0,12.99,1.0,13.99,13.99,5423.0,4.8
2024-02-08 23:44:00-05:00,,13.99,12.34,701.0,12.99,1.0,13.99,13.99,5423.0,4.8
2024-02-09 05:28:00-05:00,,13.99,12.34,695.0,12.99,1.0,13.99,13.99,5423.0,4.8
2024-02-09 06:28:00-05:00,,13.99,12.34,700.0,12.99,1.0,13.99,13.99,5423.0,4.8
2024-02-09 09:48:00-05:00,,13.99,12.34,700.0,12.99,1.0,13.99,13.99,5425.0,4.8
2024-02-09 16:00:00-05:00,,13.99,12.34,760.0,12.99,1.0,13.99,13.99,5425.0,4.8
2024-02-09 18:00:00-05:00,,13.99,12.34,751.0,12.99,1.0,13.99,13.99,5425.0,4.8
2024-02-09 22:04:00-05:00,,13.99,12.34,756.0,12.99,1.0,13.99,13.99,5425.0,4.8
2024-02-10 01:10:00-05:00,,13.99,12.34,755.0,12.99,1.0,13.99,13.99,5425.0,4.8
2024-02-10 04:24:00-05:00,,13.99,12.34,748.0,12.99,1.0,13.99,13.99,5425.0,4.8
2024-02-10 06:48:00-05:00,,13.99,12.34,751.0,12.99,1.0,13.99,13.99,5425.0,4.8
2024-02-10 06:52:00-05:00,,13.99,12.34,751.0,12.99,1.0,13.99,13.99,5426.0,4.8
2024-02-10 12:42:00-05:00,,13.99,12.34,767.0,12.99,1.0,13.99,13.99,5426.0,4.8
2024-02-10 15:50:00-05:00,,13.99,12.34,734.0,12.99,1.0,13.99,13.99,5426.0,4.8
2024-02-10 20:12:00-05:00,,13.99,12.34,628.0,12.99,1.0,13.99,13.99,5426.0,4.8
2024-02-10 23:56:00-05:00,,13.99,12.34,608.0,12.99,1.0,13.99,13.99,5426.0,4.8
2024-02-11 04:48:00-05:00,,13.99,12.34,624.0,12.99,1.0,13.99,13.99,5426.0,4.8
2024-02-11 09:04:00-05:00,,13.99,12.34,624.0,12.99,1.0,13.99,13.99,5427.0,4.8
2024-02-11 11:16:00-05:00,,13.99,12.34,599.0,12.99,1.0,13.99,13.99,5427.0,4.8
2024-02-11 13:42:00-05:00,,13.99,12.34,615.0,12.99,1.0,13.99,13.99,5427.0,4.8
2024-02-11 17:58:00-05:00,,13.99,12.34,597.0,12.99,1.0,13.99,13.99,5427.0,4.8
2024-02-11 20:20:00-05:00,,13.99,12.34,578.0,12.99,1.0,13.99,13.99,5427.0,4.8
2024-02-12 00:08:00-05:00,,13.99,12.34,565.0,12.99,1.0,13.99,13.99,5427.0,4.8
2024-02-12 05:08:00-05:00,,13.99,12.34,533.0,12.99,1.0,13.99,13.99,5427.0,4.8
2024-02-12 06:48:00-05:00,,13.99,12.34,533.0,12.99,1.0,13.99,13.99,5428.0,4.8
2024-02-12 07:44:00-05:00,,13.99,12.34,539.0,12.99,1.0,13.99,13.99,5428.0,4.8
2024-02-12 08:12:00-05:00,,13.99,12.34,539.0,12.99,1.0,13.99,13.99,5429.0,4.8
2024-02-12 08:40:00-05:00,,13.99,12.34,539.0,12.99,1.0,13.99,13.99,5430.0,4.8
2024-02-12 12:20:00-05:00,,13.99,12.34,538.0,12.99,1.0,13.99,13.99,5430.0,4.8
2024-02-12 14:56:00-05:00,,13.99,12.34,589.0,12.99,1.0,13.99,13.99,5430.0,4.8
2024-02-12 19:24:00-05:00,,13.99,12.34,562.0,12.99,1.0,13.99,13.99,5430.0,4.8
2024-02-13 00:44:00-05:00,,13.99,12.34,567.0,12.99,1.0,13.99,13.99,5430.0,4.8
2024-02-13 04:32:00-05:00,,13.99,12.34,566.0,12.99,1.0,13.99,13.99,5430.0,4.8
2024-02-13 05:38:00-05:00,,13.99,12.34,551.0,12.99,1.0,13.99,13.99,5430.0,4.8
2024-02-13 09:24:00-05:00,,13.99,12.34,551.0,12.99,1.0,13.99,13.99,5434.0,4.8
2024-02-13 10:24:00-05:00,,13.99,12.34,573.0,12.99,1.0,13.99,13.99,5434.0,4.8
2024-02-13 12:48:00-05:00,,13.99,12.34,573.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-13 15:08:00-05:00,,13.99,12.34,619.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-13 18:44:00-05:00,,13.99,12.34,641.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-13 20:40:00-05:00,,13.99,12.34,604.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-14 00:52:00-05:00,,13.99,12.34,620.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-14 04:48:00-05:00,,13.99,12.34,591.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-14 07:56:00-05:00,,13.99,12.34,561.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-14 11:00:00-05:00,,13.99,12.34,549.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-14 14:52:00-05:00,,13.99,12.34,548.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-14 19:52:00-05:00,,13.99,12.34,539.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-14 23:08:00-05:00,,13.99,12.34,552.0,12.99,1.0,13.99,13.99,5435.0,4.8
2024-02-15 03:20:00-05:00,,13.99,12.34,552.0,12.99,1.0,13.99,13.99,5436.0,4.8
2024-02-15 05:36:00-05:00,,13.99,12.34,559.0,12.99,1.0,13.99,13.99,5436.0,4.8
2024-02-15 11:24:00-05:00,,13.99,12.34,535.0,12.99,1.0,13.99,13.99,5436.0,4.8
2024-02-15 15:28:00-05:00,,13.99,12.34,570.0,12.99,1.0,13.99,13.99,5436.0,4.8
2024-02-15 18:52:00-05:00,,13.99,12.34,598.0,12.99,1.0,13.99,13.99,5436.0,4.8
2024-02-15 20:00:00-05:00,,13.99,12.34,591.0,12.99,1.0,13.99,13.99,5436.0,4.8
2024-02-16 01:16:00-05:00,,13.99,12.34,607.0,12.99,1.0,13.99,13.99,5437.0,4.8
2024-02-16 04:22:00-05:00,,13.99,12.34,629.0,12.99,1.0,13.99,13.99,5437.0,4.8
2024-02-16 08:24:00-05:00,,13.99,12.34,629.0,12.99,1.0,13.99,13.99,5440.0,4.8
2024-02-16 09:16:00-05:00,,13.99,12.34,657.0,12.99,1.0,13.99,13.99,5440.0,4.8
2024-02-16 21:48:00-05:00,,13.99,12.34,713.0,12.99,1.0,13.99,13.99,5440.0,4.8
2024-02-16 23:32:00-05:00,,13.99,12.34,717.0,12.99,1.0,13.99,13.99,5440.0,4.8
2024-02-17 03:04:00-05:00,,13.99,12.34,697.0,12.99,1.0,13.99,13.99,5440.0,4.8
2024-02-17 07:04:00-05:00,,13.99,12.34,696.0,12.99,1.0,13.99,13.99,5440.0,4.8
2024-02-17 08:16:00-05:00,,13.99,12.34,696.0,12.99,1.0,13.99,13.99,5441.0,4.8
2024-02-17 12:12:00-05:00,,13.99,12.34,703.0,12.99,1.0,13.99,13.99,5441.0,4.8
2024-02-17 17:44:00-05:00,,13.99,12.34,734.0,12.99,1.0,13.99,13.99,5441.0,4.8
2024-02-17 19:40:00-05:00,,13.99,12.34,710.0,12.99,1.0,13.99,13.99,5441.0,4.8
2024-02-18 01:16:00-05:00,,13.99,12.34,666.0,12.99,1.0,13.99,13.99,5441.0,4.8
2024-02-18 02:48:00-05:00,,13.99,12.34,695.0,12.99,1.0,13.99,13.99,5441.0,4.8
2024-02-18 03:52:00-05:00,,13.99,12.34,695.0,12.99,1.0,13.99,13.99,5443.0,4.8
2024-02-18 07:00:00-05:00,,13.99,12.34,672.0,12.99,1.0,13.99,13.99,5443.0,4.8
2024-02-18 09:20:00-05:00,,13.99,12.34,664.0,12.99,1.0,13.99,13.99,5443.0,4.8
2024-02-18 12:28:00-05:00,,13.99,12.34,646.0,12.99,1.0,13.99,13.99,5443.0,4.8
2024-02-18 15:08:00-05:00,,13.99,12.34,646.0,12.99,1.0,13.99,13.99,5442.0,4.8
2024-02-18 15:56:00-05:00,,13.99,12.34,681.0,12.99,1.0,13.99,13.99,5442.0,4.8
2024-02-18 19:48:00-05:00,,13.99,12.34,628.0,12.99,1.0,13.99,13.99,5442.0,4.8
2024-02-18 23:08:00-05:00,,13.99,12.34,602.0,12.99,1.0,13.99,13.99,5442.0,4.8
2024-02-19 00:48:00-05:00,,13.99,12.34,602.0,12.99,1.0,13.99,13.99,5443.0,4.8
2024-02-19 02:46:00-05:00,,13.99,12.34,617.0,12.99,1.0,13.99,13.99,5443.0,4.8
2024-02-19 05:48:00-05:00,,13.99,12.34,605.0,12.99,1.0,13.99,13.99,5443.0,4.8
2024-02-19 06:00:00-05:00,,13.99,12.34,605.0,12.99,1.0,13.99,13.99,5444.0,4.8
2024-02-19 09:44:00-05:00,,13.99,12.34,605.0,12.99,1.0,13.99,13.99,5447.0,4.8
2024-02-19 10:24:00-05:00,,13.99,12.34,605.0,12.99,1.0,13.99,13.99,5449.0,4.8
2024-02-19 11:46:00-05:00,,13.99,12.34,617.0,12.99,1.0,13.99,13.99,5449.0,4.8
2024-02-19 13:00:00-05:00,,13.99,12.34,651.0,12.99,1.0,13.99,13.99,5449.0,4.8
2024-02-19 16:52:00-05:00,,13.99,12.34,645.0,12.99,1.0,13.99,13.99,5449.0,4.8
2024-02-19 23:28:00-05:00,,13.99,12.34,675.0,12.99,1.0,13.99,13.99,5449.0,4.8
2024-02-20 01:08:00-05:00,,13.99,12.34,666.0,12.99,1.0,13.99,13.99,5449.0,4.8
2024-02-20 04:56:00-05:00,,13.99,12.34,666.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-20 08:54:00-05:00,,13.99,12.34,663.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-20 12:02:00-05:00,,13.99,12.34,660.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-20 15:36:00-05:00,,13.99,12.34,691.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-20 18:28:00-05:00,,13.99,12.34,717.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-20 21:56:00-05:00,,13.99,12.34,715.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-21 03:00:00-05:00,,13.99,12.34,728.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-21 05:52:00-05:00,,13.99,12.34,707.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-21 07:28:00-05:00,,13.99,12.34,707.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-21 07:56:00-05:00,,13.99,12.34,707.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-21 11:20:00-05:00,,13.99,12.34,714.0,12.99,1.0,13.99,13.99,5450.0,4.8
2024-02-21 13:04:00-05:00,,13.99,12.34,714.0,12.99,1.0,13.99,13.99,5451.0,4.8
2024-02-21 15:22:00-05:00,,13.99,12.34,731.0,12.99,1.0,13.99,13.99,5451.0,4.8
2024-02-21 19:00:00-05:00,,13.99,12.34,807.0,12.99,1.0,13.99,13.99,5451.0,4.8
2024-02-21 21:48:00-05:00,,13.99,12.34,807.0,12.99,1.0,13.99,13.99,5452.0,4.8
2024-02-21 22:20:00-05:00,,13.99,12.34,826.0,12.99,1.0,13.99,13.99,5452.0,4.8
2024-02-22 01:16:00-05:00,,13.99,12.34,773.0,12.99,1.0,13.99,13.99,5452.0,4.8
2024-02-22 01:22:00-05:00,,13.99,12.34,773.0,12.99,1.0,13.99,13.99,5453.0,4.8
2024-02-22 04:30:00-05:00,,13.99,12.34,813.0,12.99,1.0,13.99,13.99,5453.0,4.8
2024-02-22 08:28:00-05:00,,13.99,12.34,813.0,12.99,1.0,13.99,13.99,5458.0,4.8
2024-02-22 09:00:00-05:00,,13.99,12.34,786.0,12.99,1.0,13.99,13.99,5458.0,4.8
2024-02-22 09:50:00-05:00,,13.99,12.34,786.0,12.99,1.0,13.99,13.99,5459.0,4.8
2024-02-22 12:52:00-05:00,,13.99,12.34,813.0,12.99,1.0,13.99,13.99,5459.0,4.8
2024-02-22 15:18:00-05:00,,13.99,12.34,838.0,12.99,1.0,13.99,13.99,5459.0,4.8
2024-02-22 18:16:00-05:00,,13.99,12.34,808.0,12.99,1.0,13.99,13.99,5459.0,4.8
2024-02-22 21:24:00-05:00,,13.99,12.34,832.0,12.99,1.0,13.99,13.99,5459.0,4.8
2024-02-23 00:40:00-05:00,,13.99,12.34,839.0,12.99,1.0,13.99,13.99,5459.0,4.8
2024-02-23 04:28:00-05:00,,13.99,12.34,749.0,12.99,1.0,13.99,13.99,5459.0,4.8
2024-02-23 05:52:00-05:00,,13.99,12.34,749.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-23 09:56:00-05:00,,13.99,12.34,768.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-23 11:22:00-05:00,,13.99,12.34,773.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-23 18:04:00-05:00,,13.99,12.34,765.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-23 21:26:00-05:00,,13.99,12.34,753.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-24 01:16:00-05:00,,13.99,12.34,775.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-24 04:50:00-05:00,,13.99,12.34,779.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-24 07:32:00-05:00,,13.99,12.34,781.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-24 09:28:00-05:00,,13.99,12.34,781.0,12.99,1.0,13.99,13.99,5461.0,4.8
2024-02-24 12:44:00-05:00,,13.99,12.34,799.0,12.99,1.0,13.99,13.99,5461.0,4.8
2024-02-24 16:28:00-05:00,,13.99,12.34,820.0,12.99,1.0,13.99,13.99,5461.0,4.8
2024-02-24 18:08:00-05:00,,13.99,12.34,771.0,12.99,1.0,13.99,13.99,5461.0,4.8
2024-02-24 23:14:00-05:00,,13.99,12.34,746.0,12.99,1.0,13.99,13.99,5461.0,4.8
2024-02-25 00:28:00-05:00,,13.99,12.34,795.0,12.99,1.0,13.99,13.99,5461.0,4.8
2024-02-25 03:36:00-05:00,,13.99,12.34,756.0,12.99,1.0,13.99,13.99,5461.0,4.8
2024-02-25 06:40:00-05:00,,13.99,12.34,756.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-25 09:36:00-05:00,,13.99,12.34,745.0,12.99,1.0,13.99,13.99,5460.0,4.8
2024-02-25 11:36:00-05:00,,13.99,12.34,745.0,12.99,1.0,13.99,13.99,5463.0,4.8
2024-02-25 15:32:00-05:00,,13.99,12.34,721.0,12.99,1.0,13.99,13.99,5463.0,4.8
2024-02-25 17:32:00-05:00,,13.99,12.34,652.0,12.99,1.0,13.99,13.99,5463.0,4.8
2024-02-26 00:52:00-05:00,,13.99,12.34,669.0,12.99,1.0,13.99,13.99,5463.0,4.8
2024-02-26 03:44:00-05:00,,13.99,12.34,713.0,12.99,1.0,13.99,13.99,5463.0,4.8
2024-02-26 08:30:00-05:00,,13.99,12.34,681.0,12.99,1.0,13.99,13.99,5463.0,4.8
2024-02-26 08:52:00-05:00,,13.99,12.34,681.0,12.99,1.0,13.99,13.99,5465.0,4.8
2024-02-26 09:52:00-05:00,,13.99,12.34,693.0,12.99,1.0,13.99,13.99,5465.0,4.8
2024-02-26 11:44:00-05:00,,13.99,12.34,693.0,12.99,1.0,13.99,13.99,5466.0,4.8
2024-02-26 14:48:00-05:00,,13.99,12.34,710.0,12.99,1.0,13.99,13.99,5466.0,4.8
2024-02-26 17:16:00-05:00,,13.99,12.34,731.0,12.99,1.0,13.99,13.99,5466.0,4.8
2024-02-26 20:32:00-05:00,,13.99,12.34,745.0,12.99,1.0,13.99,13.99,5466.0,4.8
2024-02-27 01:16:00-05:00,,13.99,12.34,711.0,12.99,1.0,13.99,13.99,5466.0,4.8
2024-02-27 03:52:00-05:00,,13.99,12.34,701.0,12.99,1.0,13.99,13.99,5466.0,4.8
2024-02-27 04:16:00-05:00,,13.99,12.34,701.0,12.99,1.0,13.99,13.99,5468.0,4.8
2024-02-27 07:00:00-05:00,,13.99,12.34,713.0,12.99,1.0,13.99,13.99,5468.0,4.8
2024-02-27 07:48:00-05:00,,13.99,12.34,713.0,12.99,1.0,13.99,13.99,5470.0,4.8
2024-02-27 11:20:00-05:00,,13.99,12.34,704.0,12.99,1.0,13.99,13.99,5470.0,4.8
2024-02-27 16:06:00-05:00,,13.99,12.34,724.0,12.99,1.0,13.99,13.99,5470.0,4.8
2024-02-27 17:36:00-05:00,,13.99,12.34,699.0,12.99,1.0,13.99,13.99,5470.0,4.8
2024-02-27 20:30:00-05:00,,13.99,12.34,690.0,12.99,1.0,13.99,13.99,5470.0,4.8
2024-02-28 00:32:00-05:00,,13.99,12.34,689.0,12.99,1.0,13.99,13.99,5470.0,4.8
2024-02-28 03:54:00-05:00,,13.99,12.34,709.0,12.99,1.0,13.99,13.99,5470.0,4.8
2024-02-28 07:00:00-05:00,,13.99,12.34,684.0,12.99,1.0,13.99,13.99,5470.0,4.8
2024-02-28 07:38:00-05:00,,13.99,12.34,684.0,12.99,1.0,13.99,13.99,5471.0,4.8
2024-02-28 10:50:00-05:00,,13.99,12.34,684.0,12.99,1.0,13.99,13.99,5474.0,4.8
2024-02-28 15:28:00-05:00,,13.99,12.34,753.0,12.99,1.0,13.99,13.99,5474.0,4.8
2024-02-28 18:24:00-05:00,,13.99,12.34,715.0,12.99,1.0,13.99,13.99,5474.0,4.8
2024-02-28 22:38:00-05:00,,13.99,12.34,761.0,12.99,1.0,13.99,13.99,5474.0,4.8
2024-02-29 00:28:00-05:00,,13.99,12.34,744.0,12.99,1.0,13.99,13.99,5474.0,4.8
2024-02-29 03:56:00-05:00,,13.99,12.34,755.0,12.99,1.0,13.99,13.99,5474.0,4.8
2024-02-29 07:52:00-05:00,,13.99,12.34,735.0,12.99,1.0,13.99,13.99,5474.0,4.8
2024-02-29 09:20:00-05:00,,13.99,12.34,735.0,12.99,1.0,13.99,13.99,5476.0,4.8
2024-02-29 11:16:00-05:00,,13.99,12.34,749.0,12.99,1.0,13.99,13.99,5476.0,4.8
2024-02-29 14:38:00-05:00,,13.99,12.34,774.0,12.99,1.0,13.99,13.99,5476.0,4.8
2024-02-29 15:28:00-05:00,,13.99,12.34,774.0,12.99,1.0,13.99,13.99,5475.0,4.8
2024-02-29 18:20:00-05:00,,13.99,12.34,753.0,12.99,1.0,13.99,13.99,5475.0,4.8
2024-02-29 22:04:00-05:00,,13.99,12.34,734.0,12.99,1.0,13.99,13.99,5475.0,4.8
2024-03-01 01:20:00-05:00,,13.99,12.34,743.0,12.99,1.0,13.99,13.99,5475.0,4.8
2024-03-01 04:04:00-05:00,,13.99,12.34,785.0,12.99,1.0,13.99,13.99,5475.0,4.8
2024-03-01 09:02:00-05:00,,13.99,12.34,785.0,12.99,1.0,13.99,13.99,5477.0,4.8
2024-03-01 11:46:00-05:00,,13.99,12.34,780.0,12.99,1.0,13.99,13.99,5477.0,4.8
2024-03-01 14:54:00-05:00,,13.99,12.34,819.0,12.99,1.0,13.99,13.99,5477.0,4.8
2024-03-01 18:12:00-05:00,,13.99,12.34,776.0,12.99,1.0,13.99,13.99,5477.0,4.8
2024-03-01 20:38:00-05:00,,13.99,12.34,755.0,12.99,1.0,13.99,13.99,5477.0,4.8
2024-03-02 00:16:00-05:00,,13.99,12.34,775.0,12.99,1.0,13.99,13.99,5477.0,4.8
2024-03-02 04:08:00-05:00,,13.99,12.34,781.0,12.99,1.0,13.99,13.99,5477.0,4.8
2024-03-02 06:36:00-05:00,,13.99,12.34,803.0,12.99,1.0,13.99,13.99,5477.0,4.8
2024-03-02 08:48:00-05:00,,13.99,12.34,803.0,12.99,1.0,13.99,13.99,5480.0,4.8
2024-03-02 11:10:00-05:00,,13.99,12.34,806.0,12.99,1.0,13.99,13.99,5480.0,4.8
2024-03-02 15:50:00-05:00,,13.99,12.34,816.0,12.99,1.0,13.99,13.99,5480.0,4.8
2024-03-02 20:34:00-05:00,,13.99,12.34,694.0,12.99,1.0,13.99,13.99,5480.0,4.8
2024-03-02 23:38:00-05:00,,13.99,12.34,711.0,12.99,1.0,13.99,13.99,5480.0,4.8
2024-03-03 04:08:00-05:00,,13.99,12.34,716.0,12.99,1.0,13.99,13.99,5480.0,4.8
2024-03-03 07:48:00-05:00,,13.99,12.34,714.0,12.99,1.0,13.99,13.99,5480.0,4.8
2024-03-03 08:34:00-05:00,,13.99,12.34,714.0,12.99,1.0,13.99,13.99,5485.0,4.8
2024-03-03 13:00:00-05:00,,13.99,12.34,715.0,12.99,1.0,13.99,13.99,5485.0,4.8
2024-03-03 21:00:00-05:00,,13.99,12.34,643.0,12.99,1.0,13.99,13.99,5485.0,4.8
2024-03-04 00:28:00-05:00,,13.99,12.34,640.0,12.99,1.0,13.99,13.99,5485.0,4.8
2024-03-04 01:10:00-05:00,,13.99,12.34,640.0,12.99,1.0,13.99,13.99,5486.0,4.8
2024-03-04 04:16:00-05:00,,13.99,12.34,635.0,12.99,1.0,13.99,13.99,5486.0,4.8
2024-03-04 07:24:00-05:00,,13.99,12.34,633.0,12.99,1.0,13.99,13.99,5486.0,4.8
2024-03-04 08:04:00-05:00,,13.99,12.34,633.0,12.99,1.0,13.99,13.99,5488.0,4.8
2024-03-04 08:12:00-05:00,,13.99,12.34,633.0,12.99,1.0,13.99,13.99,5489.0,4.8
2024-03-04 09:48:00-05:00,,13.99,12.34,647.0,12.99,1.0,13.99,13.99,5489.0,4.8
2024-03-04 12:46:00-05:00,,13.99,12.34,661.0,12.99,1.0,13.99,13.99,5489.0,4.8
2024-03-04 16:56:00-05:00,,13.99,12.34,635.0,12.99,1.0,13.99,13.99,5489.0,4.8
2024-03-04 20:02:00-05:00,,13.99,12.34,632.0,12.99,1.0,13.99,13.99,5489.0,4.8
2024-03-05 01:08:00-05:00,,13.99,12.34,640.0,12.99,1.0,13.99,13.99,5489.0,4.8
2024-03-05 03:16:00-05:00,,13.99,12.34,670.0,12.99,1.0,13.99,13.99,5489.0,4.8
2024-03-05 07:20:00-05:00,,13.99,12.34,670.0,12.99,1.0,13.99,13.99,5493.0,4.8
2024-03-05 08:32:00-05:00,,13.99,12.34,655.0,12.99,1.0,13.99,13.99,5493.0,4.8
2024-03-05 09:56:00-05:00,,13.99,12.34,655.0,12.99,1.0,13.99,13.99,5494.0,4.8
2024-03-05 10:06:00-05:00,,13.99,12.34,652.0,12.99,1.0,13.99,13.99,5494.0,4.8
2024-03-05 12:56:00-05:00,,13.99,12.34,671.0,12.99,1.0,13.99,13.99,5494.0,4.8
2024-03-05 16:44:00-05:00,,13.99,12.34,682.0,12.99,1.0,13.99,13.99,5494.0,4.8
2024-03-05 19:56:00-05:00,,13.99,12.34,701.0,12.99,1.0,13.99,13.99,5494.0,4.8
2024-03-05 22:00:00-05:00,,13.99,12.34,701.0,12.99,1.0,13.99,13.99,5495.0,4.8
2024-03-06 00:36:00-05:00,,13.99,12.34,676.0,12.99,1.0,13.99,13.99,5495.0,4.8
2024-03-06 04:40:00-05:00,,13.99,12.34,684.0,12.99,1.0,13.99,13.99,5495.0,4.8
2024-03-06 08:54:00-05:00,,13.99,12.34,691.0,12.99,1.0,13.99,13.99,5495.0,4.8
2024-03-06 13:48:00-05:00,,13.99,12.34,679.0,12.99,1.0,13.99,13.99,5495.0,4.8
2024-03-06 16:40:00-05:00,,13.99,12.34,667.0,12.99,1.0,13.99,13.99,5495.0,4.8
2024-03-06 20:08:00-05:00,,13.99,12.34,681.0,12.99,1.0,13.99,13.99,5495.0,4.8
2024-03-06 23:12:00-05:00,,13.99,12.34,720.0,12.99,1.0,13.99,13.99,5495.0,4.8
