,AMAZON,NEW,USED,COUNT_NEW,BUY_BOX_SHIPPING,SALES,LISTPRICE,NEW_FBA,COUNT_REVIEWS,RATING
2024-10-09 22:44:00-04:00,32.98,32.0,44.6,11.0,32.98,569.0,32.98,37.99,4262.0,4.8
2024-10-10 00:24:00-04:00,32.98,32.0,44.6,11.0,32.98,523.0,32.98,37.99,4262.0,4.8
2024-10-10 01:50:00-04:00,32.98,32.0,44.6,11.0,32.98,514.0,32.98,37.99,4262.0,4.8
2024-10-10 06:52:00-04:00,32.98,32.0,44.6,11.0,32.98,517.0,32.98,37.99,4264.0,4.8
2024-10-10 08:22:00-04:00,32.98,32.0,44.6,11.0,32.98,517.0,32.98,37.99,4266.0,4.8
2024-10-10 10:36:00-04:00,32.98,32.0,44.6,11.0,32.98,513.0,32.98,37.99,4266.0,4.8
2024-10-10 13:42:00-04:00,32.98,32.0,44.6,11.0,32.98,512.0,32.98,37.99,4266.0,4.8
2024-10-10 17:04:00-04:00,32.98,32.0,44.6,11.0,32.98,470.0,32.98,37.99,4266.0,4.8
2024-10-10 20:20:00-04:00,32.98,32.0,44.6,11.0,32.98,512.0,32.98,37.99,4266.0,4.8
2024-10-10 21:52:00-04:00,32.98,32.0,44.6,11.0,32.98,454.0,32.98,37.99,4266.0,4.8
2024-10-11 01:00:00-04:00,32.98,32.0,44.6,11.0,32.98,512.0,32.98,37.99,4266.0,4.8
2024-10-11 02:48:00-04:00,32.98,32.0,44.6,11.0,32.98,512.0,32.98,37.99,4267.0,4.8
2024-10-11 06:40:00-04:00,32.98,32.0,44.6,11.0,32.98,422.0,32.98,37.99,4267.0,4.8
2024-10-11 11:12:00-04:00,32.98,32.0,44.6,11.0,32.98,428.0,32.98,37.99,4268.0,4.8
2024-10-11 14:20:00-04:00,32.98,32.0,44.6,12.0,32.98,424.0,32.98,37.99,4268.0,4.8
2024-10-11 16:24:00-04:00,32.98,32.0,44.6,12.0,32.98,424.0,32.98,32.88,4268.0,4.8
2024-10-11 19:54:00-04:00,32.98,32.0,44.6,12.0,32.98,416.0,32.98,32.88,4268.0,4.8
2024-10-11 23:12:00-04:00,32.98,32.0,44.6,12.0,32.98,424.0,32.98,32.88,4268.0,4.8
2024-10-12 03:02:00-04:00,32.98,32.0,44.6,12.0,32.98,410.0,32.98,32.88,4268.0,4.8
2024-10-12 06:10:00-04:00,32.98,32.0,44.6,12.0,32.98,421.0,32.98,32.88,4268.0,4.8
2024-10-12 09:18:00-04:00,32.98,32.0,44.6,12.0,32.98,398.0,32.98,32.88,4268.0,4.8
2024-10-12 10:30:00-04:00,32.98,32.0,44.6,12.0,32.98,421.0,32.98,32.88,4270.0,4.8
2024-10-12 13:40:00-04:00,32.98,32.0,44.6,12.0,32.98,414.0,32.98,32.88,4270.0,4.8
2024-10-12 22:08:00-04:00,32.98,32.0,44.6,12.0,32.98,374.0,32.98,32.88,4270.0,4.8
2024-10-13 02:16:00-04:00,32.98,32.0,44.6,12.0,32.98,380.0,32.98,32.88,4270.0,4.8
2024-10-13 09:48:00-04:00,32.98,32.0,44.6,12.0,32.98,380.0,32.98,32.88,4271.0,4.8
2024-10-13 12:56:00-04:00,32.98,32.0,44.6,12.0,32.98,381.0,32.98,32.88,4271.0,4.8
2024-10-13 20:44:00-04:00,32.98,32.0,44.6,12.0,32.98,390.0,32.98,32.88,4271.0,4.8
2024-10-13 22:00:00-04:00,32.98,32.0,44.6,12.0,32.98,389.0,32.98,32.88,4271.0,4.8
2024-10-14 01:52:00-04:00,32.98,32.0,44.6,12.0,32.98,397.0,32.98,32.88,4271.0,4.8
2024-10-14 06:18:00-04:00,32.98,32.0,44.6,12.0,32.98,395.0,32.98,32.88,4271.0,4.8
2024-10-14 09:26:00-04:00,32.98,32.0,44.6,11.0,32.98,374.0,32.98,32.88,4271.0,4.8
2024-10-14 10:00:00-04:00,32.98,32.0,44.6,11.0,32.98,371.0,32.98,32.88,4271.0,4.8
2024-10-14 10:24:00-04:00,32.98,32.0,44.6,11.0,32.98,395.0,32.98,32.88,4274.0,4.8
2024-10-14 12:36:00-04:00,32.98,32.0,44.6,11.0,32.98,395.0,32.98,32.88,4275.0,4.8
2024-10-14 12:46:00-04:00,32.98,32.0,44.6,11.0,32.98,359.0,32.98,32.88,4275.0,4.8
2024-10-14 21:18:00-04:00,32.98,32.0,44.6,11.0,32.98,371.0,32.98,32.88,4275.0,4.8
2024-10-15 01:16:00-04:00,32.98,32.0,44.6,11.0,32.98,359.0,32.98,32.88,4275.0,4.8
2024-10-15 06:24:00-04:00,32.98,32.0,44.6,11.0,32.98,348.0,32.98,32.88,4276.0,4.8
2024-10-15 08:08:00-04:00,32.98,32.0,44.6,11.0,32.98,348.0,32.98,32.88,4279.0,4.8
2024-10-15 08:16:00-04:00,32.98,32.0,44.6,12.0,32.98,348.0,32.98,32.88,4279.0,4.8
2024-10-15 11:24:00-04:00,32.98,32.0,44.6,12.0,32.98,361.0,32.98,32.88,4279.0,4.8
2024-10-15 14:42:00-04:00,32.98,32.0,44.6,12.0,32.98,343.0,32.98,32.88,4279.0,4.8
2024-10-15 18:08:00-04:00,32.98,32.0,44.6,12.0,32.98,349.0,32.98,32.88,4279.0,4.8
2024-10-15 22:24:00-04:00,32.98,32.0,44.6,11.0,32.98,343.0,32.98,32.88,4279.0,4.8
2024-10-16 00:52:00-04:00,32.98,32.0,44.6,11.0,32.98,397.0,32.98,32.88,4279.0,4.8
2024-10-16 01:56:00-04:00,32.98,32.0,44.6,11.0,32.98,343.0,32.98,32.88,4279.0,4.8
2024-10-16 05:32:00-04:00,32.98,32.0,44.6,11.0,32.98,429.0,32.98,32.88,4279.0,4.8
2024-10-16 10:40:00-04:00,32.98,32.0,44.6,11.0,32.98,447.0,32.98,32.88,4281.0,4.8
2024-10-16 13:16:00-04:00,32.98,32.0,44.6,11.0,32.98,397.0,32.98,32.88,4281.0,4.8
2024-10-16 17:52:00-04:00,32.98,32.0,44.6,11.0,32.98,475.0,32.98,32.88,4281.0,4.8
2024-10-16 19:22:00-04:00,32.98,32.0,44.6,11.0,32.98,447.0,32.98,32.88,4281.0,4.8
2024-10-16 22:28:00-04:00,32.98,32.0,44.6,11.0,32.98,381.0,32.98,32.88,4281.0,4.8
2024-10-17 01:32:00-04:00,32.98,32.0,44.6,11.0,32.98,447.0,32.98,32.88,4281.0,4.8
2024-10-17 04:12:00-04:00,32.98,32.0,44.6,11.0,32.98,381.0,32.98,32.88,4281.0,4.8
2024-10-17 10:24:00-04:00,32.98,32.0,44.6,11.0,32.98,381.0,32.98,32.88,4288.0,4.8
2024-10-17 17:36:00-04:00,32.98,32.0,44.6,11.0,32.98,346.0,32.98,32.88,4288.0,4.8
2024-10-17 21:56:00-04:00,32.98,32.0,44.6,11.0,32.98,361.0,32.98,32.88,4289.0,4.8
2024-10-18 01:12:00-04:00,32.98,32.0,44.6,11.0,32.98,349.0,32.98,32.88,4289.0,4.8
2024-10-18 04:20:00-04:00,32.98,32.0,44.6,11.0,32.98,345.0,32.98,32.88,4289.0,4.8
2024-10-18 07:44:00-04:00,32.98,32.0,44.6,11.0,32.98,345.0,32.98,32.88,4290.0,4.8
2024-10-18 10:52:00-04:00,32.98,32.0,44.6,11.0,32.98,363.0,32.98,32.88,4292.0,4.8
2024-10-18 14:20:00-04:00,32.98,32.0,44.6,11.0,32.98,361.0,32.98,32.88,4292.0,4.8
2024-10-18 17:28:00-04:00,32.98,32.0,44.6,11.0,32.98,357.0,32.98,32.88,4292.0,4.8
2024-10-18 20:00:00-04:00,32.98,32.0,44.6,11.0,32.98,367.0,32.98,32.88,4292.0,4.8
2024-10-18 21:14:00-04:00,32.98,32.0,44.6,11.0,32.98,368.0,32.98,32.88,4292.0,4.8
2024-10-19 00:22:00-04:00,32.98,32.0,44.6,11.0,32.98,379.0,32.98,32.88,4292.0,4.8
2024-10-19 03:30:00-04:00,32.98,32.0,44.6,11.0,32.98,359.0,32.98,32.88,4292.0,4.8
2024-10-19 06:38:00-04:00,32.98,32.0,44.6,11.0,32.98,353.0,32.98,32.88,4292.0,4.8
2024-10-19 09:46:00-04:00,32.98,32.0,44.6,11.0,32.98,364.0,32.98,32.88,4292.0,4.8
2024-10-19 15:50:00-04:00,32.98,32.0,44.6,11.0,32.98,367.0,32.98,32.88,4292.0,4.8
2024-10-19 20:48:00-04:00,32.98,32.0,44.6,11.0,32.98,352.0,32.98,32.88,4292.0,4.8
2024-10-19 22:12:00-04:00,32.98,32.0,44.6,11.0,32.98,354.0,32.98,32.88,4292.0,4.8
2024-10-20 01:18:00-04:00,32.98,32.0,44.6,12.0,32.88,372.0,32.98,32.88,4292.0,4.8
2024-10-20 05:04:00-04:00,32.98,32.0,44.6,12.0,32.98,367.0,32.98,32.88,4292.0,4.8
2024-10-20 07:36:00-04:00,32.98,32.0,44.6,12.0,32.88,380.0,32.98,32.88,4292.0,4.8
2024-10-20 10:46:00-04:00,32.88,32.0,44.6,12.0,32.88,380.0,32.98,32.88,4293.0,4.8
2024-10-20 14:20:00-04:00,32.88,32.0,44.6,12.0,32.88,367.0,32.98,32.88,4293.0,4.8
2024-10-20 19:50:00-04:00,32.88,32.0,44.6,12.0,32.88,344.0,32.98,32.88,4293.0,4.8
2024-10-21 00:52:00-04:00,32.88,32.0,44.6,12.0,32.88,357.0,32.98,32.88,4293.0,4.8
2024-10-21 02:54:00-04:00,32.88,32.0,44.6,12.0,32.88,347.0,32.98,32.88,4293.0,4.8
2024-10-21 07:06:00-04:00,32.88,32.0,44.6,12.0,32.88,357.0,32.98,32.88,4295.0,4.8
2024-10-21 09:44:00-04:00,32.88,32.0,44.6,12.0,32.88,337.0,32.98,32.88,4295.0,4.8
2024-10-21 14:14:00-04:00,32.88,32.0,44.6,12.0,32.88,316.0,32.98,32.88,4296.0,4.8
2024-10-21 14:52:00-04:00,32.88,32.0,44.6,12.0,32.88,316.0,32.98,32.88,4297.0,4.8
2024-10-21 17:52:00-04:00,32.88,32.0,44.6,12.0,32.88,313.0,32.98,32.88,4297.0,4.8
2024-10-21 19:44:00-04:00,32.88,32.0,44.6,12.0,32.88,299.0,32.98,32.88,4297.0,4.8
2024-10-21 22:50:00-04:00,32.88,32.0,44.6,12.0,32.88,318.0,32.98,32.88,4297.0,4.8
2024-10-22 00:16:00-04:00,32.88,32.0,44.6,12.0,32.88,332.0,32.98,32.88,4297.0,4.8
2024-10-22 02:08:00-04:00,32.88,32.0,44.6,12.0,32.88,328.0,32.98,32.88,4297.0,4.8
2024-10-22 08:40:00-04:00,32.88,32.0,44.6,12.0,32.88,337.0,32.98,32.88,4297.0,4.8
2024-10-22 11:18:00-04:00,32.88,32.0,44.6,12.0,32.88,328.0,32.98,32.88,4299.0,4.8
2024-10-22 12:08:00-04:00,32.88,32.0,44.6,12.0,32.88,322.0,32.98,32.88,4299.0,4.8
2024-10-22 17:52:00-04:00,32.88,32.0,44.6,12.0,32.88,302.0,32.98,32.88,4299.0,4.8
2024-10-22 22:44:00-04:00,32.88,32.0,44.6,11.0,32.88,300.0,32.98,32.88,4299.0,4.8
2024-10-23 02:08:00-04:00,32.88,32.0,44.6,11.0,32.88,327.0,32.98,32.88,4299.0,4.8
2024-10-23 04:32:00-04:00,32.88,32.0,44.6,11.0,32.88,366.0,32.98,32.88,4299.0,4.8
2024-10-23 07:38:00-04:00,32.88,32.0,44.6,11.0,32.88,371.0,32.98,32.88,4299.0,4.8
2024-10-23 08:44:00-04:00,32.88,32.0,44.6,11.0,32.88,371.0,32.98,32.88,4301.0,4.8
2024-10-23 10:20:00-04:00,32.88,32.0,44.6,11.0,32.88,372.0,32.98,32.88,4301.0,4.8
2024-10-23 12:28:00-04:00,32.88,32.0,44.6,11.0,32.88,378.0,32.98,32.88,4301.0,4.8
2024-10-23 15:04:00-04:00,32.88,32.0,44.6,11.0,32.88,402.0,32.98,32.88,4301.0,4.8
2024-10-23 17:04:00-04:00,32.88,32.0,44.6,11.0,32.88,404.0,32.98,32.88,4301.0,4.8
2024-10-23 20:12:00-04:00,32.88,32.0,44.6,11.0,32.88,379.0,32.98,32.88,4301.0,4.8
2024-10-23 21:02:00-04:00,32.88,32.0,44.6,11.0,32.88,368.0,32.98,32.88,4301.0,4.8
2024-10-24 00:10:00-04:00,32.88,32.0,44.6,11.0,32.88,370.0,32.98,32.88,4301.0,4.8
2024-10-24 02:06:00-04:00,32.88,32.0,44.6,11.0,32.88,338.0,32.98,32.88,4301.0,4.8
2024-10-24 05:14:00-04:00,32.88,32.0,44.6,11.0,32.88,317.0,32.98,32.88,4301.0,4.8
2024-10-24 06:48:00-04:00,32.88,32.0,44.6,11.0,32.88,314.0,32.98,32.88,4301.0,4.8
2024-10-24 08:32:00-04:00,32.88,32.0,44.6,11.0,32.88,314.0,32.98,32.88,4302.0,4.8
2024-10-24 12:52:00-04:00,32.88,32.0,44.6,11.0,32.88,314.0,32.98,32.88,4303.0,4.8
2024-10-24 14:08:00-04:00,32.88,32.0,44.6,10.0,32.88,334.0,32.98,32.88,4303.0,4.8
2024-10-24 16:48:00-04:00,32.88,32.0,44.6,10.0,32.88,335.0,32.98,32.88,4303.0,4.8
2024-10-24 19:56:00-04:00,32.88,32.0,44.6,10.0,32.88,337.0,32.98,32.88,4303.0,4.8
2024-10-24 21:54:00-04:00,32.88,32.0,44.6,10.0,32.88,320.0,32.98,32.88,4303.0,4.8
2024-10-25 01:52:00-04:00,32.88,32.0,44.6,10.0,32.88,344.0,32.98,32.88,4303.0,4.8
2024-10-25 04:04:00-04:00,32.88,32.0,44.6,10.0,32.88,350.0,32.98,32.88,4303.0,4.8
2024-10-25 07:12:00-04:00,32.88,32.0,44.6,10.0,32.88,351.0,32.98,32.88,4303.0,4.8
2024-10-25 11:08:00-04:00,32.88,32.0,44.6,9.0,32.88,365.0,32.98,32.88,4303.0,4.8
2024-10-25 14:58:00-04:00,32.88,32.0,44.6,9.0,32.88,369.0,32.98,32.88,4303.0,4.8
2024-10-25 18:52:00-04:00,32.88,32.0,44.6,9.0,32.88,354.0,32.98,32.88,4303.0,4.8
2024-10-25 20:52:00-04:00,32.88,32.0,44.6,9.0,32.88,352.0,32.98,32.88,4303.0,4.8
2024-10-25 23:12:00-04:00,32.88,32.0,44.6,9.0,32.88,350.0,32.98,32.88,4303.0,4.8
2024-10-26 00:40:00-04:00,32.88,32.0,44.6,9.0,32.88,346.0,32.98,32.88,4303.0,4.8
2024-10-26 08:48:00-04:00,32.88,32.0,44.6,9.0,32.88,350.0,32.98,32.88,4306.0,4.8
2024-10-26 12:54:00-04:00,32.88,32.0,44.6,9.0,32.88,339.0,32.98,32.88,4306.0,4.8
2024-10-26 17:56:00-04:00,32.88,32.0,44.6,9.0,32.88,336.0,32.98,32.88,4306.0,4.8
2024-10-26 21:12:00-04:00,32.88,32.0,44.6,10.0,32.88,336.0,32.98,32.88,4306.0,4.8
2024-10-27 00:30:00-04:00,32.88,32.0,44.6,10.0,32.88,307.0,32.98,32.88,4306.0,4.8
2024-10-27 04:24:00-04:00,32.88,32.0,44.6,10.0,32.88,313.0,32.98,32.88,4306.0,4.8
2024-10-27 06:04:00-04:00,32.88,32.0,44.6,10.0,32.88,321.0,32.98,32.88,4306.0,4.8
2024-10-27 09:36:00-04:00,32.88,32.0,44.6,10.0,32.88,329.0,32.98,32.88,4307.0,4.8
2024-10-27 10:32:00-04:00,32.88,32.0,44.6,10.0,32.88,342.0,32.98,32.88,4307.0,4.8
2024-10-27 13:38:00-04:00,32.88,32.0,44.6,10.0,32.88,347.0,32.98,32.88,4308.0,4.8
2024-10-27 16:46:00-04:00,32.88,32.0,44.6,10.0,32.88,350.0,32.98,32.88,4308.0,4.8
2024-10-27 19:56:00-04:00,32.88,32.0,44.6,10.0,32.88,313.0,32.98,32.88,4307.0,4.8
2024-10-28 00:02:00-04:00,32.88,32.0,44.6,10.0,32.88,323.0,32.98,32.88,4307.0,4.8
2024-10-28 01:42:00-04:00,32.88,32.0,44.6,10.0,32.88,328.0,32.98,32.88,4307.0,4.8
2024-10-28 02:50:00-04:00,32.88,32.0,44.6,10.0,32.88,313.0,32.98,32.88,4307.0,4.8
2024-10-28 04:42:00-04:00,32.88,32.0,44.6,10.0,32.88,313.0,32.98,32.88,4308.0,4.8
2024-10-28 09:22:00-04:00,32.88,32.0,44.6,10.0,32.88,317.0,32.98,32.88,4309.0,4.8
2024-10-28 13:08:00-04:00,32.88,32.0,44.6,10.0,32.88,322.0,32.98,32.88,4309.0,4.8
2024-10-28 16:00:00-04:00,32.88,32.0,44.6,10.0,32.88,322.0,32.98,32.88,4310.0,4.8
2024-10-28 23:16:00-04:00,32.88,32.0,44.6,10.0,32.88,293.0,32.98,32.88,4310.0,4.8
2024-10-29 02:58:00-04:00,32.88,32.0,44.6,10.0,32.98,287.0,32.98,32.88,4310.0,4.8
2024-10-29 05:40:00-04:00,32.98,32.0,44.6,10.0,32.98,287.0,32.98,32.98,4310.0,4.8
2024-10-29 06:48:00-04:00,32.98,32.0,44.6,10.0,32.98,290.0,32.98,32.98,4310.0,4.8
2024-10-29 09:12:00-04:00,32.98,32.0,44.6,10.0,32.98,296.0,32.98,32.98,4310.0,4.8
2024-10-29 12:20:00-04:00,32.98,32.0,44.6,10.0,32.98,282.0,32.98,32.98,4310.0,4.8
2024-10-29 14:50:00-04:00,32.98,32.0,44.6,10.0,32.98,298.0,32.98,32.98,4310.0,4.8
2024-10-29 18:00:00-04:00,32.98,32.0,44.6,10.0,32.98,292.0,32.98,32.98,4310.0,4.8
2024-10-30 00:08:00-04:00,32.98,32.0,44.6,10.0,32.98,314.0,32.98,32.98,4310.0,4.8
2024-10-30 03:34:00-04:00,32.98,32.0,44.6,10.0,32.98,334.0,32.98,32.98,4310.0,4.8
2024-10-30 06:42:00-04:00,32.98,32.0,44.6,10.0,32.98,381.0,32.98,32.98,4310.0,4.8
2024-10-30 10:18:00-04:00,32.98,32.0,44.6,10.0,32.98,390.0,32.98,32.98,4310.0,4.8
2024-10-30 13:26:00-04:00,32.98,32.0,44.6,10.0,32.98,400.0,32.98,32.98,4310.0,4.8
2024-10-30 16:04:00-04:00,32.98,32.0,44.6,10.0,32.98,406.0,32.98,32.98,4310.0,4.8
2024-10-30 16:16:00-04:00,32.98,32.0,44.6,10.0,32.98,406.0,32.98,32.98,4309.0,4.8
2024-10-30 21:24:00-04:00,32.98,32.0,44.6,10.0,32.98,354.0,32.98,32.98,4309.0,4.8
2024-10-31 00:30:00-04:00,32.98,32.0,44.6,10.0,32.98,329.0,32.98,32.98,4309.0,4.8
2024-10-31 03:12:00-04:00,32.98,32.0,44.6,10.0,32.98,302.0,32.98,32.98,4309.0,4.8
2024-10-31 06:22:00-04:00,32.98,32.0,44.6,10.0,32.98,304.0,32.98,32.98,4309.0,4.8
2024-10-31 09:30:00-04:00,32.98,32.0,44.6,10.0,32.98,277.0,32.98,32.98,4309.0,4.8
2024-10-31 14:12:00-04:00,32.98,32.0,44.6,10.0,32.98,278.0,32.98,32.98,4309.0,4.8
2024-10-31 14:20:00-04:00,32.98,32.0,44.6,10.0,32.98,278.0,32.98,32.98,4310.0,4.8
2024-10-31 16:44:00-04:00,32.98,32.0,44.6,10.0,32.98,273.0,32.98,32.98,4310.0,4.8
2024-10-31 19:52:00-04:00,32.98,32.0,44.6,10.0,32.98,289.0,32.98,32.98,4310.0,4.8
2024-10-31 23:04:00-04:00,32.98,32.0,44.6,10.0,32.98,304.0,32.98,32.98,4310.0,4.8
2024-11-01 04:32:00-04:00,32.98,32.0,44.6,10.0,32.98,309.0,32.98,32.98,4310.0,4.8
2024-11-01 07:08:00-04:00,32.98,32.0,44.6,10.0,32.98,305.0,32.98,32.98,4310.0,4.8
2024-11-01 10:44:00-04:00,32.98,32.0,44.6,10.0,32.98,305.0,32.98,32.98,4311.0,4.8
2024-11-01 11:08:00-04:00,32.98,32.0,44.6,10.0,32.98,312.0,32.98,32.98,4312.0,4.8
2024-11-01 14:16:00-04:00,32.98,32.0,44.6,10.0,32.98,293.0,32.98,32.98,4312.0,4.8
2024-11-01 18:08:00-04:00,32.98,32.0,44.6,10.0,32.98,290.0,32.98,32.98,4312.0,4.8
2024-11-01 21:36:00-04:00,32.98,32.0,44.6,10.0,32.98,303.0,32.98,32.98,4312.0,4.8
2024-11-02 05:32:00-04:00,32.98,32.0,44.6,10.0,32.98,306.0,32.98,32.98,4312.0,4.8
2024-11-02 09:52:00-04:00,32.98,32.0,44.6,10.0,32.98,306.0,32.98,32.98,4313.0,4.8
2024-11-02 13:16:00-04:00,32.98,32.0,44.6,10.0,32.98,297.0,32.98,32.98,4313.0,4.8
2024-11-02 19:28:00-04:00,32.98,32.0,44.6,10.0,32.98,295.0,32.98,32.98,4313.0,4.8
2024-11-02 22:52:00-04:00,32.98,32.0,44.6,10.0,32.98,294.0,32.98,32.98,4313.0,4.8
2024-11-03 01:00:00-05:00,32.98,32.0,44.6,10.0,32.98,294.0,32.98,32.98,4313.0,4.8
2024-11-03 04:08:00-05:00,32.98,32.0,44.6,10.0,32.98,293.0,32.98,32.98,4313.0,4.8
2024-11-03 07:14:00-05:00,32.98,32.0,44.6,10.0,32.98,291.0,32.98,32.98,4317.0,4.8
2024-11-03 10:08:00-05:00,32.98,32.0,44.6,10.0,32.98,296.0,32.98,32.98,4317.0,4.8
2024-11-03 13:26:00-05:00,32.98,32.0,44.6,10.0,32.98,307.0,32.98,32.98,4317.0,4.8
2024-11-03 16:34:00-05:00,32.98,32.0,44.6,10.0,32.98,320.0,32.98,32.98,4317.0,4.8
2024-11-03 19:42:00-05:00,32.98,32.0,44.6,10.0,32.98,312.0,32.98,32.98,4317.0,4.8
2024-11-03 22:04:00-05:00,32.98,32.0,44.6,10.0,32.98,327.0,32.98,32.98,4317.0,4.8
2024-11-04 01:10:00-05:00,32.98,32.0,44.6,10.0,32.98,320.0,32.98,32.98,4317.0,4.8
2024-11-04 07:08:00-05:00,32.98,32.0,44.6,10.0,32.98,320.0,32.98,32.98,4318.0,4.8
2024-11-04 07:10:00-05:00,32.88,32.0,44.6,10.0,32.88,311.0,32.98,32.88,4318.0,4.8
2024-11-04 07:56:00-05:00,32.88,32.0,44.6,10.0,32.88,311.0,32.98,32.88,4319.0,4.8
2024-11-04 14:48:00-05:00,32.88,32.0,44.6,10.0,32.88,302.0,32.98,32.88,4319.0,4.8
2024-11-04 19:04:00-05:00,32.88,32.0,44.6,10.0,32.88,283.0,32.98,32.88,4319.0,4.8
2024-11-05 00:16:00-05:00,32.88,32.0,44.6,10.0,32.88,291.0,32.98,32.88,4319.0,4.8
2024-11-05 05:22:00-05:00,32.88,32.0,44.6,10.0,32.88,307.0,32.98,32.88,4319.0,4.8
2024-11-05 08:32:00-05:00,32.88,32.0,44.6,10.0,32.88,309.0,32.98,32.88,4322.0,4.8
2024-11-05 13:18:00-05:00,32.88,32.0,44.6,10.0,32.88,314.0,32.98,32.88,4322.0,4.8
2024-11-05 14:46:00-05:00,32.88,32.0,44.6,10.0,32.88,304.0,32.98,32.88,4322.0,4.8
2024-11-05 17:54:00-05:00,32.88,32.0,44.6,10.0,32.88,283.0,32.98,32.88,4322.0,4.8
2024-11-05 20:32:00-05:00,32.88,32.0,44.6,10.0,32.88,311.0,32.98,32.88,4322.0,4.8
2024-11-06 02:38:00-05:00,32.88,32.0,44.6,10.0,32.88,311.0,32.98,32.88,4323.0,4.8
2024-11-06 04:40:00-05:00,32.88,32.0,44.6,10.0,32.88,311.0,32.98,32.88,4324.0,4.8
2024-11-06 06:40:00-05:00,32.88,32.0,44.6,10.0,32.88,377.0,32.98,32.88,4324.0,4.8
2024-11-06 10:00:00-05:00,32.88,32.0,44.6,10.0,32.88,394.0,32.98,32.88,4324.0,4.8
2024-11-06 11:56:00-05:00,32.88,32.0,44.6,10.0,32.88,409.0,32.98,32.88,4324.0,4.8
2024-11-06 14:28:00-05:00,32.88,32.0,44.6,10.0,32.88,400.0,32.98,32.88,4324.0,4.8
2024-11-06 19:16:00-05:00,32.88,32.0,44.6,10.0,32.88,382.0,32.98,32.88,4324.0,4.8
2024-11-06 20:56:00-05:00,32.88,32.0,44.6,10.0,32.88,351.0,32.98,32.88,4324.0,4.8
2024-11-06 22:48:00-05:00,32.88,32.0,44.6,10.0,32.88,341.0,32.98,32.88,4324.0,4.8
2024-11-07 01:02:00-05:00,32.88,32.0,44.6,10.0,32.88,337.0,32.98,32.88,4324.0,4.8
2024-11-07 04:10:00-05:00,32.88,32.0,44.6,10.0,32.88,328.0,32.98,32.88,4324.0,4.8
2024-11-07 05:24:00-05:00,32.88,32.0,44.6,10.0,32.88,327.0,32.98,32.88,4324.0,4.8
2024-11-07 08:32:00-05:00,32.88,32.0,44.6,10.0,32.88,308.0,32.98,32.88,4324.0,4.8
2024-11-07 18:36:00-05:00,32.88,32.0,44.6,10.0,32.88,316.0,32.98,32.88,4324.0,4.8
2024-11-07 22:28:00-05:00,32.88,32.0,44.6,11.0,32.88,316.0,32.98,32.88,4324.0,4.8
2024-11-08 00:12:00-05:00,32.88,32.0,44.6,11.0,32.88,325.0,32.98,32.88,4324.0,4.8
2024-11-08 04:10:00-05:00,32.88,32.0,44.6,11.0,32.88,331.0,32.98,32.88,4324.0,4.8
2024-11-08 09:20:00-05:00,32.88,32.0,44.6,11.0,32.88,324.0,32.98,32.88,4324.0,4.8
2024-11-08 17:36:00-05:00,32.88,32.0,44.6,11.0,32.88,319.0,32.98,32.88,4324.0,4.8
2024-11-09 00:02:00-05:00,32.88,32.0,44.6,11.0,32.88,336.0,32.98,32.88,4324.0,4.8
2024-11-09 01:08:00-05:00,32.88,32.0,44.6,11.0,32.88,329.0,32.98,32.88,4324.0,4.8
2024-11-09 06:02:00-05:00,32.88,32.0,44.6,11.0,32.88,320.0,32.98,32.88,4324.0,4.8
2024-11-09 09:10:00-05:00,32.88,32.0,44.6,11.0,32.88,316.0,32.98,32.88,4325.0,4.8
2024-11-09 10:56:00-05:00,32.88,32.0,44.6,11.0,32.88,320.0,32.98,32.88,4325.0,4.8
2024-11-09 14:10:00-05:00,32.88,32.0,44.6,11.0,32.88,322.0,32.98,32.88,4325.0,4.8
2024-11-09 17:18:00-05:00,32.88,32.0,44.6,11.0,32.88,330.0,32.98,32.88,4325.0,4.8
2024-11-09 19:32:00-05:00,32.88,32.0,44.6,11.0,32.88,315.0,32.98,32.88,4325.0,4.8
2024-11-09 23:24:00-05:00,32.88,32.0,44.6,10.0,32.88,330.0,32.98,32.88,4325.0,4.8
2024-11-09 23:54:00-05:00,32.88,32.0,44.6,10.0,32.88,330.0,32.98,36.88,4325.0,4.8
2024-11-10 03:02:00-05:00,32.88,32.0,44.6,10.0,32.88,325.0,32.98,36.88,4325.0,4.8
2024-11-10 04:36:00-05:00,32.88,32.0,44.6,10.0,32.88,325.0,32.98,36.88,4326.0,4.8
2024-11-10 07:32:00-05:00,32.88,32.0,44.6,10.0,32.88,332.0,32.98,36.88,4326.0,4.8
2024-11-10 09:04:00-05:00,32.88,32.0,44.6,10.0,32.88,334.0,32.98,36.88,4326.0,4.8
2024-11-10 12:42:00-05:00,32.88,32.0,44.6,10.0,32.88,338.0,32.98,36.88,4326.0,4.8
2024-11-10 14:00:00-05:00,32.88,32.0,44.6,10.0,32.88,343.0,32.98,36.88,4326.0,4.8
2024-11-10 18:28:00-05:00,32.88,32.0,44.6,10.0,32.88,336.0,32.98,36.88,4326.0,4.8
2024-11-11 00:36:00-05:00,32.88,32.0,44.6,10.0,32.88,333.0,32.98,36.88,4326.0,4.8
2024-11-11 03:48:00-05:00,32.88,32.0,44.6,10.0,32.88,326.0,32.98,36.88,4326.0,4.8
2024-11-11 09:18:00-05:00,32.88,32.0,44.6,10.0,32.88,318.0,32.98,36.88,4326.0,4.8
