,AMAZON,NEW,USED,COUNT_NEW,BUY_BOX_SHIPPING,SALES,LISTPRICE,COUNT_REVIEWS,RATING,NEW_FBA
2024-04-30 15:34:00-04:00,13.99,13.99,,1.0,13.99,732.0,13.99,1906.0,4.8,13.17
2024-04-30 15:48:00-04:00,13.99,13.99,,1.0,13.99,722.0,13.99,1906.0,4.8,13.17
2024-04-30 20:02:00-04:00,13.99,13.99,,1.0,13.99,738.0,13.99,1906.0,4.8,13.17
2024-04-30 22:08:00-04:00,13.99,13.99,,1.0,13.99,744.0,13.99,1906.0,4.8,13.17
2024-05-01 01:14:00-04:00,13.99,13.99,,1.0,13.99,731.0,13.99,1906.0,4.8,13.17
2024-05-01 04:18:00-04:00,13.99,13.99,,1.0,13.99,719.0,13.99,1906.0,4.8,13.17
2024-05-01 08:08:00-04:00,13.99,13.99,,1.0,13.99,719.0,13.99,1910.0,4.8,13.17
2024-05-01 08:32:00-04:00,13.99,13.99,,1.0,13.99,725.0,13.99,1910.0,4.8,13.17
2024-05-01 12:20:00-04:00,13.99,13.99,,1.0,13.99,724.0,13.99,1910.0,4.8,13.17
2024-05-01 14:40:00-04:00,13.99,13.99,,1.0,13.99,703.0,13.99,1910.0,4.8,13.17
2024-05-01 18:12:00-04:00,13.99,13.99,,1.0,13.99,702.0,13.99,1910.0,4.8,13.17
2024-05-01 23:30:00-04:00,13.99,13.99,,1.0,13.99,703.0,13.99,1910.0,4.8,13.17
2024-05-02 00:56:00-04:00,13.99,13.99,,1.0,13.99,729.0,13.99,1910.0,4.8,13.17
2024-05-02 04:44:00-04:00,13.99,13.99,,1.0,13.99,761.0,13.99,1910.0,4.8,13.17
2024-05-02 07:54:00-04:00,13.99,13.99,,1.0,13.99,787.0,13.99,1910.0,4.8,13.17
2024-05-02 11:02:00-04:00,13.99,13.99,,1.0,13.99,789.0,13.99,1910.0,4.8,13.17
2024-05-02 11:48:00-04:00,13.99,13.99,,1.0,13.99,789.0,13.99,1912.0,4.8,13.17
2024-05-02 14:52:00-04:00,13.99,13.99,,1.0,13.99,806.0,13.99,1912.0,4.8,13.17
2024-05-02 18:04:00-04:00,13.99,13.99,,1.0,13.99,777.0,13.99,1912.0,4.8,13.17
2024-05-02 21:08:00-04:00,13.99,13.99,,1.0,13.99,802.0,13.99,1912.0,4.8,13.17
2024-05-03 04:24:00-04:00,13.99,13.99,,1.0,13.99,803.0,13.99,1912.0,4.8,13.17
2024-05-03 07:34:00-04:00,13.99,13.99,,1.0,13.99,795.0,13.99,1912.0,4.8,13.17
2024-05-03 07:52:00-04:00,13.99,13.99,,1.0,13.99,795.0,13.99,1918.0,4.8,13.17
2024-05-03 14:56:00-04:00,13.99,13.99,,1.0,13.99,796.0,13.99,1918.0,4.8,13.17
2024-05-03 18:14:00-04:00,13.99,13.99,,1.0,13.99,812.0,13.99,1918.0,4.8,13.17
2024-05-03 22:22:00-04:00,13.99,13.99,,1.0,13.99,845.0,13.99,1918.0,4.8,13.17
2024-05-04 00:32:00-04:00,13.99,13.99,,1.0,13.99,808.0,13.99,1918.0,4.8,13.17
2024-05-04 08:08:00-04:00,13.99,13.99,,1.0,13.99,811.0,13.99,1918.0,4.8,13.17
2024-05-04 08:10:00-04:00,13.99,13.99,,1.0,13.99,811.0,13.99,1921.0,4.8,13.17
2024-05-04 16:14:00-04:00,13.99,13.99,,1.0,13.99,758.0,13.99,1921.0,4.8,13.17
2024-05-04 19:22:00-04:00,13.99,13.99,,1.0,13.99,757.0,13.99,1921.0,4.8,13.17
2024-05-04 20:30:00-04:00,13.99,13.99,,1.0,13.99,749.0,13.99,1921.0,4.8,13.17
2024-05-05 01:18:00-04:00,13.99,13.99,,1.0,13.99,745.0,13.99,1921.0,4.8,13.17
2024-05-05 06:08:00-04:00,13.99,13.99,,1.0,13.99,767.0,13.99,1921.0,4.8,13.17
2024-05-05 08:08:00-04:00,13.99,13.99,,1.0,13.99,785.0,13.99,1921.0,4.8,13.17
2024-05-05 09:24:00-04:00,13.99,13.99,,1.0,13.99,785.0,13.99,1924.0,4.8,13.17
2024-05-05 14:56:00-04:00,13.99,13.99,,1.0,13.99,823.0,13.99,1924.0,4.8,13.17
2024-05-05 17:48:00-04:00,13.99,13.99,,1.0,13.99,842.0,13.99,1924.0,4.8,13.17
2024-05-06 03:40:00-04:00,13.99,13.99,,1.0,13.99,851.0,13.99,1924.0,4.8,13.17
2024-05-06 05:28:00-04:00,13.99,13.99,,1.0,13.99,851.0,13.99,1924.0,4.8,13.17
2024-05-06 09:22:00-04:00,13.99,13.99,,1.0,13.99,820.0,13.99,1924.0,4.8,13.17
2024-05-06 09:36:00-04:00,13.99,13.99,,1.0,13.99,820.0,13.99,1927.0,4.8,13.17
2024-05-06 11:52:00-04:00,13.99,13.99,,1.0,13.99,824.0,13.99,1927.0,4.8,13.17
2024-05-06 13:46:00-04:00,13.99,13.99,,1.0,13.99,831.0,13.99,1927.0,4.8,13.17
2024-05-06 18:18:00-04:00,13.99,13.99,,1.0,13.99,803.0,13.99,1927.0,4.8,13.17
2024-05-06 21:04:00-04:00,13.99,13.99,,1.0,13.99,833.0,13.99,1927.0,4.8,13.17
2024-05-07 01:04:00-04:00,13.99,13.99,,1.0,13.99,808.0,13.99,1927.0,4.8,13.17
2024-05-07 03:44:00-04:00,8.53,8.53,,1.0,8.53,831.0,13.99,1927.0,4.8,13.17
2024-05-07 03:46:00-04:00,8.53,8.53,,1.0,8.53,831.0,13.99,1928.0,4.8,13.17
2024-05-07 07:18:00-04:00,8.53,8.53,,1.0,8.53,831.0,13.99,1930.0,4.8,13.17
2024-05-07 08:04:00-04:00,8.53,8.53,,1.0,8.53,839.0,13.99,1930.0,4.8,13.17
2024-05-07 09:12:00-04:00,8.53,8.53,,1.0,8.53,839.0,13.99,1932.0,4.8,13.17
2024-05-07 09:52:00-04:00,8.53,8.53,,1.0,8.53,733.0,13.99,1932.0,4.8,13.17
2024-05-07 13:16:00-04:00,8.53,8.53,,1.0,8.53,530.0,13.99,1932.0,4.8,13.17
2024-05-07 13:48:00-04:00,8.53,8.53,,1.0,8.53,530.0,13.99,1933.0,4.8,13.17
2024-05-07 17:28:00-04:00,8.53,8.53,,1.0,8.53,316.0,13.99,1933.0,4.8,13.17
2024-05-07 21:28:00-04:00,8.53,8.53,,1.0,8.53,260.0,13.99,1933.0,4.8,13.17
2024-05-08 01:04:00-04:00,8.53,8.53,,1.0,8.53,230.0,13.99,1933.0,4.8,13.17
2024-05-08 04:00:00-04:00,8.53,8.53,,1.0,8.53,194.0,13.99,1933.0,4.8,13.17
2024-05-08 09:12:00-04:00,8.53,8.53,,1.0,8.53,194.0,13.99,1934.0,4.8,13.17
2024-05-08 10:30:00-04:00,8.53,8.53,,1.0,8.53,196.0,13.99,1934.0,4.8,13.17
2024-05-08 11:36:00-04:00,8.53,8.53,,1.0,8.53,208.0,13.99,1934.0,4.8,13.17
2024-05-08 15:30:00-04:00,8.53,8.53,,1.0,8.53,193.0,13.99,1934.0,4.8,13.17
2024-05-08 17:46:00-04:00,8.53,8.53,,1.0,8.53,156.0,13.99,1934.0,4.8,13.17
2024-05-08 21:04:00-04:00,8.53,8.53,,1.0,8.53,152.0,13.99,1934.0,4.8,13.17
2024-05-09 00:34:00-04:00,8.53,8.53,,1.0,8.53,154.0,13.99,1934.0,4.8,13.17
2024-05-09 03:54:00-04:00,8.53,8.53,,1.0,8.53,145.0,13.99,1934.0,4.8,13.17
2024-05-09 07:20:00-04:00,8.53,8.53,,1.0,8.53,139.0,13.99,1935.0,4.8,13.17
2024-05-09 08:08:00-04:00,8.53,8.53,,1.0,8.53,139.0,13.99,1936.0,4.8,13.17
2024-05-09 11:08:00-04:00,8.53,8.53,,1.0,8.53,150.0,13.99,1936.0,4.8,13.17
2024-05-09 14:20:00-04:00,8.53,8.53,,1.0,8.53,177.0,13.99,1936.0,4.8,13.17
2024-05-09 17:36:00-04:00,8.53,8.53,,1.0,8.53,206.0,13.99,1936.0,4.8,13.17
2024-05-09 21:24:00-04:00,8.53,8.53,,1.0,8.53,224.0,13.99,1936.0,4.8,13.17
2024-05-10 01:40:00-04:00,8.53,8.53,,1.0,8.53,237.0,13.99,1936.0,4.8,13.17
2024-05-10 05:04:00-04:00,8.53,8.53,,1.0,8.53,248.0,13.99,1936.0,4.8,13.17
2024-05-10 07:52:00-04:00,8.53,8.53,,1.0,8.53,263.0,13.99,1936.0,4.8,13.17
2024-05-10 08:40:00-04:00,8.53,8.53,,1.0,8.53,263.0,13.99,1941.0,4.8,13.17
2024-05-10 11:00:00-04:00,8.53,8.53,,1.0,8.53,267.0,13.99,1941.0,4.8,13.17
2024-05-10 17:00:00-04:00,8.53,8.53,,1.0,8.53,307.0,13.99,1941.0,4.8,13.17
2024-05-10 18:00:00-04:00,8.53,8.53,,1.0,8.53,332.0,13.99,1941.0,4.8,13.17
2024-05-11 01:24:00-04:00,8.53,8.53,,1.0,8.53,354.0,13.99,1941.0,4.8,13.17
2024-05-11 06:36:00-04:00,8.53,8.53,,1.0,8.53,362.0,13.99,1941.0,4.8,13.17
2024-05-11 09:24:00-04:00,8.53,8.53,,1.0,8.53,362.0,13.99,1946.0,4.8,13.17
2024-05-11 10:20:00-04:00,8.53,8.53,,1.0,8.53,366.0,13.99,1946.0,4.8,13.17
2024-05-11 12:12:00-04:00,8.53,8.53,,1.0,8.53,361.0,13.99,1946.0,4.8,13.17
2024-05-11 17:06:00-04:00,8.53,8.53,,1.0,8.53,388.0,13.99,1946.0,4.8,13.17
2024-05-11 20:12:00-04:00,8.53,8.53,,1.0,8.53,421.0,13.99,1946.0,4.8,13.17
2024-05-11 23:24:00-04:00,8.53,8.53,,1.0,8.53,430.0,13.99,1946.0,4.8,13.17
2024-05-12 05:30:00-04:00,8.53,8.53,,1.0,8.53,426.0,13.99,1946.0,4.8,13.17
2024-05-12 08:44:00-04:00,8.53,8.53,,1.0,8.53,442.0,13.99,1946.0,4.8,13.17
2024-05-12 09:24:00-04:00,8.53,8.53,,1.0,8.53,442.0,13.99,1948.0,4.8,13.17
2024-05-12 11:24:00-04:00,8.53,8.53,,1.0,8.53,453.0,13.99,1948.0,4.8,13.17
2024-05-12 15:28:00-04:00,8.53,8.53,,1.0,8.53,437.0,13.99,1948.0,4.8,13.17
2024-05-12 20:20:00-04:00,8.53,8.53,,1.0,8.53,458.0,13.99,1948.0,4.8,13.17
2024-05-13 00:04:00-04:00,8.53,8.53,,1.0,8.53,493.0,13.99,1948.0,4.8,13.17
2024-05-13 03:24:00-04:00,8.53,8.53,,1.0,8.53,521.0,13.99,1948.0,4.8,13.17
2024-05-13 06:40:00-04:00,8.53,8.53,,1.0,8.53,516.0,13.99,1948.0,4.8,13.17
2024-05-13 08:08:00-04:00,8.53,8.53,,1.0,8.53,516.0,13.99,1949.0,4.8,13.17
2024-05-13 09:48:00-04:00,8.53,8.53,,1.0,8.53,529.0,13.99,1949.0,4.8,13.17
2024-05-13 14:26:00-04:00,8.53,8.53,,1.0,8.53,524.0,13.99,1949.0,4.8,13.17
2024-05-13 16:44:00-04:00,8.53,8.53,,1.0,8.53,523.0,13.99,1949.0,4.8,13.17
2024-05-13 20:52:00-04:00,8.53,8.53,,1.0,8.53,521.0,13.99,1949.0,4.8,13.17
2024-05-14 04:52:00-04:00,8.53,8.53,,1.0,8.53,519.0,13.99,1949.0,4.8,13.17
2024-05-14 05:56:00-04:00,8.53,8.53,,1.0,8.53,516.0,13.99,1949.0,4.8,13.17
2024-05-14 07:40:00-04:00,8.53,8.53,,1.0,8.53,516.0,13.99,1953.0,4.8,13.17
2024-05-14 13:32:00-04:00,8.53,8.53,,1.0,8.53,505.0,13.99,1953.0,4.8,13.17
2024-05-14 17:56:00-04:00,8.53,8.53,,1.0,8.53,499.0,13.99,1953.0,4.8,13.17
2024-05-14 21:36:00-04:00,8.53,8.53,,1.0,8.53,493.0,13.99,1953.0,4.8,13.17
2024-05-15 01:16:00-04:00,8.53,8.53,,1.0,8.53,472.0,13.99,1953.0,4.8,13.17
2024-05-15 03:24:00-04:00,8.53,8.53,,1.0,8.53,467.0,13.99,1953.0,4.8,13.17
2024-05-15 04:58:00-04:00,8.53,8.53,,1.0,8.53,467.0,13.99,1954.0,4.8,13.17
2024-05-15 06:32:00-04:00,8.53,8.53,,1.0,8.53,502.0,13.99,1954.0,4.8,13.17
2024-05-15 08:16:00-04:00,8.53,8.53,,1.0,8.53,502.0,13.99,1956.0,4.8,13.17
2024-05-15 11:44:00-04:00,8.53,8.53,,1.0,8.53,510.0,13.99,1956.0,4.8,13.17
2024-05-15 13:50:00-04:00,8.53,8.53,,1.0,8.53,516.0,13.99,1956.0,4.8,13.17
2024-05-15 16:22:00-04:00,12.19,12.19,,1.0,12.19,516.0,13.99,1956.0,4.8,13.17
2024-05-15 20:22:00-04:00,12.19,12.19,,1.0,12.19,505.0,13.99,1956.0,4.8,13.17
2024-05-16 00:40:00-04:00,12.19,12.19,,1.0,12.19,535.0,13.99,1956.0,4.8,13.17
2024-05-16 01:52:00-04:00,12.19,12.19,,1.0,12.19,578.0,13.99,1956.0,4.8,13.17
2024-05-16 06:00:00-04:00,12.19,12.19,,1.0,12.19,592.0,13.99,1956.0,4.8,13.17
2024-05-16 11:08:00-04:00,12.19,12.19,,1.0,12.19,602.0,13.99,1956.0,4.8,13.17
2024-05-16 11:22:00-04:00,12.19,12.19,,1.0,12.19,602.0,13.99,1959.0,4.8,13.17
2024-05-16 12:48:00-04:00,12.19,12.19,,1.0,12.19,619.0,13.99,1959.0,4.8,13.17
2024-05-16 16:16:00-04:00,12.19,12.19,,1.0,12.19,615.0,13.99,1959.0,4.8,13.17
2024-05-16 21:00:00-04:00,12.19,12.19,,1.0,12.19,602.0,13.99,1959.0,4.8,13.17
2024-05-16 22:20:00-04:00,12.19,12.19,,1.0,12.19,623.0,13.99,1959.0,4.8,13.17
2024-05-16 23:30:00-04:00,12.19,12.19,,1.0,12.19,590.0,13.99,1959.0,4.8,13.17
2024-05-17 02:12:00-04:00,12.19,12.19,,1.0,12.19,590.0,13.99,1960.0,4.8,13.17
2024-05-17 05:04:00-04:00,12.19,12.19,,1.0,12.19,625.0,13.99,1960.0,4.8,13.17
2024-05-17 05:36:00-04:00,12.19,12.19,,1.0,12.19,632.0,13.99,1960.0,4.8,13.17
2024-05-17 07:58:00-04:00,12.19,12.19,,1.0,12.19,632.0,13.99,1962.0,4.8,13.17
2024-05-17 10:28:00-04:00,12.19,12.19,,1.0,12.19,631.0,13.99,1962.0,4.8,13.17
2024-05-17 11:28:00-04:00,12.19,12.19,,1.0,12.19,636.0,13.99,1962.0,4.8,13.17
2024-05-17 12:34:00-04:00,12.19,12.19,,1.0,12.19,630.0,13.99,1962.0,4.8,13.17
2024-05-17 13:40:00-04:00,12.19,12.19,,1.0,12.19,637.0,13.99,1962.0,4.8,13.17
2024-05-17 17:04:00-04:00,12.19,12.19,,1.0,12.19,642.0,13.99,1962.0,4.8,13.17
2024-05-17 18:12:00-04:00,12.19,12.19,,1.0,12.19,625.0,13.99,1962.0,4.8,13.17
2024-05-17 23:52:00-04:00,12.19,12.19,,1.0,12.19,666.0,13.99,1962.0,4.8,13.17
2024-05-18 01:52:00-04:00,12.19,12.19,,1.0,12.19,667.0,13.99,1962.0,4.8,13.17
2024-05-18 01:56:00-04:00,12.19,12.19,,1.0,12.19,666.0,13.99,1962.0,4.8,13.17
2024-05-18 02:58:00-04:00,12.19,12.19,,1.0,12.19,667.0,13.99,1962.0,4.8,13.17
2024-05-18 06:04:00-04:00,12.19,12.19,,1.0,12.19,655.0,13.99,1962.0,4.8,13.17
2024-05-18 07:22:00-04:00,12.19,12.19,,1.0,12.19,655.0,13.99,1964.0,4.8,13.17
2024-05-18 10:00:00-04:00,12.19,12.19,,1.0,12.19,655.0,13.99,1965.0,4.8,13.17
2024-05-18 15:34:00-04:00,12.19,12.19,,1.0,12.19,658.0,13.99,1965.0,4.8,13.17
2024-05-18 20:28:00-04:00,12.19,12.19,,1.0,12.19,676.0,13.99,1965.0,4.8,13.17
2024-05-18 23:12:00-04:00,12.19,12.19,,1.0,12.19,690.0,13.99,1965.0,4.8,13.17
2024-05-19 08:00:00-04:00,12.19,12.19,,1.0,12.19,738.0,13.99,1965.0,4.8,13.17
2024-05-19 09:20:00-04:00,12.19,12.19,,1.0,12.19,750.0,13.99,1965.0,4.8,13.17
2024-05-19 12:16:00-04:00,12.19,12.19,,1.0,12.19,744.0,13.99,1965.0,4.8,13.17
2024-05-19 12:36:00-04:00,12.19,12.19,,1.0,12.19,744.0,13.99,1967.0,4.8,13.17
2024-05-19 14:20:00-04:00,12.19,12.19,,1.0,12.19,731.0,13.99,1967.0,4.8,13.17
2024-05-19 16:10:00-04:00,12.19,12.19,,1.0,12.19,700.0,13.99,1967.0,4.8,13.17
2024-05-19 22:34:00-04:00,12.19,12.19,,1.0,12.19,739.0,13.99,1967.0,4.8,13.17
2024-05-20 00:56:00-04:00,12.19,12.19,,1.0,12.19,768.0,13.99,1967.0,4.8,13.17
2024-05-20 01:32:00-04:00,12.19,12.19,,1.0,12.19,781.0,13.99,1967.0,4.8,13.17
2024-05-20 01:56:00-04:00,12.19,12.19,,1.0,12.19,781.0,13.99,1968.0,4.8,13.17
2024-05-20 02:34:00-04:00,12.19,12.19,,1.0,12.19,762.0,13.99,1968.0,4.8,13.17
2024-05-20 04:36:00-04:00,12.19,12.19,,1.0,12.19,770.0,13.99,1968.0,4.8,13.17
2024-05-20 05:12:00-04:00,12.19,12.19,,1.0,12.19,770.0,13.99,1969.0,4.8,13.17
2024-05-20 05:40:00-04:00,12.19,12.19,,1.0,12.19,771.0,13.99,1969.0,4.8,13.17
2024-05-20 07:44:00-04:00,12.19,12.19,,1.0,12.19,738.0,13.99,1969.0,4.8,13.17
2024-05-20 08:48:00-04:00,12.19,12.19,,1.0,12.19,738.0,13.99,1970.0,4.8,13.17
2024-05-20 09:48:00-04:00,12.19,12.19,,1.0,12.19,736.0,13.99,1970.0,4.8,13.17
2024-05-20 11:16:00-04:00,12.19,12.19,,1.0,12.19,691.0,13.99,1970.0,4.8,13.17
2024-05-20 16:52:00-04:00,12.19,12.19,,1.0,12.19,678.0,13.99,1970.0,4.8,13.17
2024-05-20 18:00:00-04:00,12.19,12.19,,1.0,12.19,672.0,13.99,1970.0,4.8,13.17
2024-05-20 20:28:00-04:00,12.19,12.19,,1.0,12.19,682.0,13.99,1970.0,4.8,13.17
2024-05-20 23:12:00-04:00,12.19,12.19,,1.0,12.19,691.0,13.99,1970.0,4.8,13.17
2024-05-21 02:12:00-04:00,12.19,12.19,,1.0,12.19,691.0,13.99,1971.0,4.8,13.17
2024-05-21 03:38:00-04:00,12.19,12.19,,1.0,12.19,706.0,13.99,1971.0,4.8,13.17
2024-05-21 05:24:00-04:00,12.19,12.19,,1.0,12.19,750.0,13.99,1971.0,4.8,13.17
2024-05-21 06:40:00-04:00,12.19,12.19,,1.0,12.19,759.0,13.99,1971.0,4.8,13.17
2024-05-21 08:46:00-04:00,12.19,12.19,,1.0,12.19,754.0,13.99,1971.0,4.8,13.17
2024-05-21 11:20:00-04:00,12.19,12.19,,1.0,12.19,747.0,13.99,1971.0,4.8,13.17
2024-05-21 14:48:00-04:00,12.19,12.19,,1.0,12.19,704.0,13.99,1971.0,4.8,13.17
2024-05-21 21:04:00-04:00,12.19,12.19,,1.0,12.19,684.0,13.99,1972.0,4.8,13.17
2024-05-21 21:44:00-04:00,12.19,12.19,,1.0,12.19,716.0,13.99,1972.0,4.8,13.17
2024-05-22 01:04:00-04:00,12.19,12.19,,1.0,12.19,717.0,13.99,1972.0,4.8,13.17
2024-05-22 05:00:00-04:00,12.19,12.19,,1.0,12.19,717.0,13.99,1973.0,4.8,13.17
2024-05-22 11:48:00-04:00,12.19,12.19,,1.0,12.19,708.0,13.99,1973.0,4.8,13.17
2024-05-22 13:56:00-04:00,12.19,12.19,,1.0,12.19,721.0,13.99,1973.0,4.8,13.17
2024-05-22 16:04:00-04:00,12.19,12.19,,1.0,12.19,702.0,13.99,1973.0,4.8,13.17
2024-05-22 18:16:00-04:00,12.19,12.19,,1.0,12.19,739.0,13.99,1973.0,4.8,13.17
2024-05-22 20:44:00-04:00,12.19,12.19,,1.0,12.19,724.0,13.99,1973.0,4.8,13.17
2024-05-23 00:06:00-04:00,12.19,12.19,,1.0,12.19,748.0,13.99,1973.0,4.8,13.17
2024-05-23 08:22:00-04:00,12.19,12.19,,1.0,12.19,883.0,13.99,1973.0,4.8,13.17
2024-05-23 12:44:00-04:00,12.19,12.19,,1.0,12.19,890.0,13.99,1973.0,4.8,13.17
2024-05-23 14:40:00-04:00,12.19,12.19,,1.0,12.19,891.0,13.99,1973.0,4.8,13.17
2024-05-23 19:04:00-04:00,12.19,12.19,,1.0,12.19,994.0,13.99,1973.0,4.8,13.17
2024-05-23 23:12:00-04:00,12.19,12.19,,1.0,12.19,1011.0,13.99,1973.0,4.8,13.17
2024-05-24 02:36:00-04:00,12.19,12.19,,1.0,12.19,1052.0,13.99,1973.0,4.8,13.17
2024-05-24 07:40:00-04:00,12.19,12.19,,1.0,12.19,1024.0,13.99,1973.0,4.8,13.17
2024-05-24 12:52:00-04:00,12.19,12.19,,1.0,12.19,1024.0,13.99,1977.0,4.8,13.17
2024-05-24 13:16:00-04:00,12.19,12.19,,1.0,12.19,1037.0,13.99,1978.0,4.8,13.17
2024-05-24 14:08:00-04:00,12.19,12.19,,1.0,12.19,1037.0,13.99,1979.0,4.8,13.17
2024-05-24 14:56:00-04:00,12.19,12.19,,1.0,12.19,1037.0,13.99,1982.0,4.8,13.17
2024-05-24 15:36:00-04:00,12.19,12.19,,1.0,12.19,1069.0,13.99,1982.0,4.8,13.17
2024-05-24 18:32:00-04:00,12.19,12.19,,1.0,12.19,1055.0,13.99,1982.0,4.8,13.17
2024-05-24 22:04:00-04:00,12.19,12.19,,1.0,12.19,1119.0,13.99,1982.0,4.8,13.17
2024-05-25 01:40:00-04:00,12.19,12.19,,1.0,12.19,1168.0,13.99,1982.0,4.8,13.17
2024-05-25 07:00:00-04:00,12.19,12.19,,1.0,12.19,1136.0,13.99,1982.0,4.8,13.17
2024-05-25 08:10:00-04:00,12.19,12.19,,1.0,12.19,1136.0,13.99,1986.0,4.8,13.17
2024-05-25 14:52:00-04:00,12.19,12.19,,1.0,12.19,1064.0,13.99,1986.0,4.8,13.17
2024-05-25 22:56:00-04:00,12.19,12.19,,1.0,12.19,1115.0,13.99,1986.0,4.8,13.17
2024-05-26 06:02:00-04:00,12.19,12.19,,1.0,12.19,1094.0,13.99,1986.0,4.8,13.17
2024-05-26 08:52:00-04:00,12.19,12.19,,1.0,12.19,1094.0,13.99,1988.0,4.8,13.17
2024-05-26 09:52:00-04:00,12.19,12.19,,1.0,12.19,1123.0,13.99,1988.0,4.8,13.17
2024-05-26 11:44:00-04:00,12.19,12.19,,1.0,12.19,1112.0,13.99,1988.0,4.8,13.17
2024-05-26 14:16:00-04:00,12.19,12.19,,1.0,12.19,1119.0,13.99,1988.0,4.8,13.17
2024-05-26 18:12:00-04:00,12.19,12.19,,1.0,12.19,1211.0,13.99,1988.0,4.8,13.17
2024-05-26 21:08:00-04:00,12.19,12.19,,1.0,12.19,1185.0,13.99,1988.0,4.8,13.17
2024-05-27 01:52:00-04:00,12.19,12.19,,1.0,12.19,1208.0,13.99,1988.0,4.8,13.17
2024-05-27 05:04:00-04:00,12.19,12.19,,1.0,12.19,1224.0,13.99,1988.0,4.8,13.17
2024-05-27 08:40:00-04:00,12.19,12.19,,1.0,12.19,1224.0,13.99,1992.0,4.8,13.17
2024-05-27 10:44:00-04:00,12.19,12.19,,1.0,12.19,1151.0,13.99,1992.0,4.8,13.17
2024-05-27 15:10:00-04:00,12.19,12.19,,1.0,12.19,1130.0,13.99,1992.0,4.8,13.17
2024-05-27 22:50:00-04:00,12.19,12.19,,1.0,12.19,1202.0,13.99,1992.0,4.8,13.17
2024-05-28 01:52:00-04:00,12.19,12.19,,1.0,12.19,1162.0,13.99,1992.0,4.8,13.17
2024-05-28 07:36:00-04:00,12.19,12.19,,1.0,12.19,1149.0,13.99,1992.0,4.8,13.17
2024-05-28 11:08:00-04:00,12.19,12.19,,1.0,12.19,1149.0,13.99,1995.0,4.8,13.17
2024-05-28 11:28:00-04:00,12.19,12.19,,1.0,12.19,1170.0,13.99,1995.0,4.8,13.17
2024-05-28 14:36:00-04:00,12.19,12.19,,1.0,12.19,1151.0,13.99,1995.0,4.8,13.17
2024-05-28 18:44:00-04:00,12.19,12.19,,1.0,12.19,1113.0,13.99,1995.0,4.8,13.17
2024-05-28 21:36:00-04:00,12.19,12.19,,1.0,12.19,1133.0,13.99,1995.0,4.8,13.17
2024-05-29 01:20:00-04:00,12.19,12.19,,1.0,12.19,1133.0,13.99,1996.0,4.8,13.17
2024-05-29 02:48:00-04:00,12.19,12.19,,1.0,12.19,1170.0,13.99,1996.0,4.8,13.17
2024-05-29 09:12:00-04:00,12.19,12.19,,1.0,12.19,755.0,13.99,1996.0,4.8,13.17
2024-05-29 09:40:00-04:00,12.19,12.19,,1.0,12.19,755.0,13.99,2002.0,4.8,13.17
2024-05-29 11:22:00-04:00,12.19,12.19,,1.0,12.19,574.0,13.99,2002.0,4.8,13.17
2024-05-29 14:22:00-04:00,12.19,12.19,,1.0,12.19,571.0,13.99,2002.0,4.8,13.17
2024-05-29 17:58:00-04:00,12.19,12.19,,1.0,12.19,483.0,13.99,2002.0,4.8,13.17
2024-05-29 23:04:00-04:00,12.19,12.19,,1.0,12.19,534.0,13.99,2002.0,4.8,13.17
2024-05-30 00:58:00-04:00,12.19,12.19,,1.0,12.19,623.0,13.99,2002.0,4.8,13.17
2024-05-30 07:40:00-04:00,12.19,12.19,,1.0,12.19,623.0,13.99,2004.0,4.8,13.17
2024-05-30 08:04:00-04:00,12.19,12.19,,1.0,12.19,718.0,13.99,2004.0,4.8,13.17
2024-05-30 11:08:00-04:00,12.19,12.19,,1.0,12.19,738.0,13.99,2004.0,4.8,13.17
2024-05-30 11:12:00-04:00,12.19,12.19,,1.0,12.19,738.0,13.99,2007.0,4.8,13.17
2024-05-30 17:44:00-04:00,12.19,12.19,,1.0,12.19,748.0,13.99,2007.0,4.8,13.17
2024-05-31 01:28:00-04:00,12.19,12.19,,1.0,12.19,741.0,13.99,2007.0,4.8,13.17
2024-05-31 03:08:00-04:00,12.19,12.19,,1.0,12.19,728.0,13.99,2007.0,4.8,13.17
2024-05-31 05:52:00-04:00,12.19,12.19,,1.0,12.19,728.0,13.99,2008.0,4.8,13.17
2024-05-31 07:22:00-04:00,12.19,12.19,,1.0,12.19,693.0,13.99,2008.0,4.8,13.17
2024-05-31 08:26:00-04:00,12.19,12.19,,1.0,12.19,693.0,13.99,2009.0,4.8,13.17
2024-05-31 10:08:00-04:00,12.19,12.19,,1.0,12.19,672.0,13.99,2009.0,4.8,13.17
2024-05-31 13:34:00-04:00,12.19,12.19,,1.0,12.19,660.0,13.99,2009.0,4.8,13.17
2024-05-31 17:16:00-04:00,12.19,12.19,,1.0,12.19,720.0,13.99,2009.0,4.8,13.17
2024-05-31 21:08:00-04:00,12.19,12.19,,1.0,12.19,691.0,13.99,2009.0,4.8,13.17
2024-06-01 00:28:00-04:00,12.19,12.19,,1.0,12.19,691.0,13.99,2010.0,4.8,13.17
2024-06-01 00:44:00-04:00,12.19,12.19,,1.0,12.19,684.0,13.99,2010.0,4.8,13.17
2024-06-01 03:44:00-04:00,12.19,12.19,,1.0,12.19,725.0,13.99,2010.0,4.8,13.17
2024-06-01 06:56:00-04:00,12.19,12.19,,1.0,12.19,725.0,13.99,2011.0,4.8,13.17
