Timestamp,ASIN,Title,Brand,Manufacturer,AMAZON,NEW,USED,SALES
2011-01-01 16:04:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.09539999999999998,,,15
2011-01-01 16:05:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.121,,13
2011-01-01 16:06:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.09539999999999998,0.1216,,14
2011-01-01 16:07:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1222,,10
2011-01-01 16:08:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,0.141,,12
2011-01-01 16:09:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1216,,13
2011-01-01 16:10:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,0.141,,15
2011-01-01 16:11:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.12890000000000001,,14
2011-01-01 16:12:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,0.1277,,13
2011-01-01 16:13:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.12279999999999999,,14
2011-01-01 16:14:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,15
2011-01-01 16:15:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,11
2011-01-01 16:16:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,9
2011-01-01 16:17:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,10
2011-01-01 16:18:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,11
2011-01-01 16:19:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,10
2011-01-01 16:20:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 16:21:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,7
2011-01-01 16:22:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 16:23:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,9
2011-01-01 16:24:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 16:25:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,8
2011-01-01 16:26:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 16:27:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,5
2011-01-01 16:28:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 16:29:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,9
2011-01-01 16:30:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,10
2011-01-01 16:31:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,8
2011-01-01 16:32:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,9
2011-01-01 16:33:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,12
2011-01-01 16:34:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 16:35:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,9
2011-01-01 16:36:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 16:37:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,7
2011-01-01 16:38:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 16:39:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.141,,4
2011-01-01 16:40:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 16:41:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.135,,8
2011-01-01 16:42:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 16:43:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,6
2011-01-01 16:44:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,4
2011-01-01 16:45:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,6
2011-01-01 16:46:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 16:47:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,6
2011-01-01 16:48:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 16:49:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,5
2011-01-01 16:50:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 16:51:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,7
2011-01-01 16:52:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 16:53:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.141,,10
2011-01-01 16:54:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 16:55:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.141,,7
2011-01-01 16:56:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,5
2011-01-01 16:57:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,7
2011-01-01 16:58:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 16:59:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,5
2011-01-01 17:00:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 17:01:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,7
2011-01-01 17:02:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 17:03:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,9
2011-01-01 17:04:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 17:05:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,9
2011-01-01 17:06:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 17:07:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,5
2011-01-01 17:08:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 17:09:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,5
2011-01-01 17:10:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 17:11:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,7
2011-01-01 17:12:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 17:13:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.121,,6
2011-01-01 17:14:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 17:15:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,4
2011-01-01 17:16:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 17:17:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,5
2011-01-01 17:18:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 17:19:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,8
2011-01-01 17:20:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,5
2011-01-01 17:21:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,6
2011-01-01 17:22:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,5
2011-01-01 17:23:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,6
2011-01-01 17:24:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,8
2011-01-01 17:25:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,9
2011-01-01 17:26:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 17:27:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,8
2011-01-01 17:28:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,7
2011-01-01 17:29:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.141,,5
2011-01-01 17:30:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 17:31:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,8
2011-01-01 17:32:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 17:33:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,7
2011-01-01 17:34:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,6
2011-01-01 17:35:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,5
2011-01-01 17:36:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.29,,,7
2011-01-01 17:37:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,10
2011-01-01 17:38:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,5
2011-01-01 17:39:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,6
2011-01-01 17:40:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,5
2011-01-01 17:41:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,6
2011-01-01 17:42:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,5
2011-01-01 17:43:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,6
2011-01-01 17:44:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,5
2011-01-01 17:45:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.135,0.1359,,3
2011-01-01 17:46:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1359,,,5
2011-01-01 17:47:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1259,0.141,,3
2011-01-01 17:48:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,,,4
2011-01-01 17:49:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.125,0.141,,3
2011-01-01 17:50:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.145,,,4
2011-01-01 17:51:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,3
2011-01-01 17:52:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.213,,,2
2011-01-01 17:53:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,3
2011-01-01 17:54:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.145,,,2
2011-01-01 17:55:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,3
2011-01-01 17:56:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,,,4
2011-01-01 17:57:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.23199999999999998,0.1359,,5
2011-01-01 17:58:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.2238,,,3
2011-01-01 17:59:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.23199999999999998,0.1359,,23079
2011-01-01 18:00:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.213,,,22403
2011-01-01 18:01:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,3
2011-01-01 18:02:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.145,,,2
2011-01-01 18:03:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,4
2011-01-01 18:04:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.213,,,3
2011-01-01 18:05:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,0.1359,,4
2011-01-01 18:06:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.23199999999999998,,,6
2011-01-01 18:07:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,5
2011-01-01 18:08:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,,,3
2011-01-01 18:09:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,2
2011-01-01 18:10:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,,,4
2011-01-01 18:11:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,5
2011-01-01 18:12:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.213,,,6
2011-01-01 18:13:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.2225,0.1359,,8
2011-01-01 18:14:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,6
2011-01-01 18:15:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,5
2011-01-01 18:16:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,,,8
2011-01-01 18:17:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,0.1359,,7
2011-01-01 18:18:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,,,6
2011-01-01 18:19:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,0.1359,,5
2011-01-01 18:20:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,,,8
2011-01-01 18:21:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,0.1359,,6
2011-01-01 18:22:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,,,7
2011-01-01 18:23:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1624,0.1359,,8
2011-01-01 18:24:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,9
2011-01-01 18:25:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.1359,,8
2011-01-01 18:26:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,12
2011-01-01 18:27:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.141,,10
2011-01-01 18:28:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,9
2011-01-01 18:29:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.135,,8
2011-01-01 18:30:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,14
2011-01-01 18:31:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.135,,10
2011-01-01 18:32:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,9
2011-01-01 18:33:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.153,0.135,,14
2011-01-01 18:34:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,13
2011-01-01 18:35:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.153,0.141,,11
2011-01-01 18:36:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,17
2011-01-01 18:37:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.153,0.135,,20
2011-01-01 18:38:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,19
2011-01-01 18:39:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.145,0.141,,16
2011-01-01 18:40:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1422,,,13
2011-01-01 18:41:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.075,0.135,,11
2011-01-01 18:42:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.15,,,12
2011-01-01 18:43:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.135,,13
2011-01-01 18:44:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,,,,16
2011-01-01 18:45:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1459,0.141,,18
2011-01-01 18:46:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.13269999999999998,0.135,,19
2011-01-01 18:47:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.1328,,,21
2011-01-01 18:48:00,B071WWY2VB,"Hanes Men's Pullover EcoSmart Hooded Sweatshirt, ash, Large",Hanes,Hanes Branded Printwear,0.145,0.135,,18
